Chiefs D/ST, Oak, 26
Rams D/ST, @Hou, 25
Steelers D/ST, @NYJ, 13
Bears D/ST, NYG, 12
Seahawks D/ST, Ten, 12
Panthers D/ST, @Min, 12
Cowboys D/ST, Wsh, 11
Titans D/ST, @Sea, 9
Chargers D/ST, Ind, 8
49ers D/ST, Ari, 8
Bengals D/ST, @Buf, 7
Packers D/ST, @Bal, 7
Raiders D/ST, @KC, 7
Lions D/ST, @Cle, 6
Jaguars D/ST, @Den, 6
Broncos D/ST, Jac, 5
Saints D/ST, @NE, 5
Patriots D/ST, NO, 4
Jets D/ST, Pit, 4
Cardinals D/ST, @SF, 4
Redskins D/ST, @Dal, 4
Ravens D/ST, GB, 4
Eagles D/ST, @TB, 3
Browns D/ST, Det, 1
Colts D/ST, @SD, 1
Giants D/ST, @Chi, -1
Buccaneers D/ST, Phi, -1
Texans D/ST, StL, -1
Vikings D/ST, Car, -3
