Eli Manning, @Wsh, 32
Andrew Luck, Ten, 29
Aaron Rodgers, @Chi, 28
Philip Rivers, Jac, 27
Joe Flacco, Car, 25
Matthew Stafford, @NYJ, 25
Tony Romo, NO, 24
Ben Roethlisberger, TB, 22
Teddy Bridgewater, Atl, 22
Alex Smith, NE, 21
Ryan Tannehill, @Oak, 20
Drew Brees, @Dal, 19
Matt Ryan, @Min, 19
Colin Kaepernick, Phi, 19
Mike Glennon, @Pit, 18
Jay Cutler, GB, 16
Charlie Whitehurst, @Ind, 13
EJ Manuel, @Hou, 13
Blake Bortles, @SD, 12
Ryan Fitzpatrick, Buf, 11
Cam Newton, @Bal, 11
Geno Smith, Det, 8
Derek Carr, Mia, 7
Jimmy Garoppolo, @KC, 6
Kirk Cousins, NYG, 5
Matt McGloin, Mia, 5
Tom Brady, @KC, 4
Nick Foles, @SF, 3
Derek Anderson, @Bal, 2
Zach Mettenberger, @Ind, -2
