Steve Smith Sr., Car, 25
Antonio Brown, TB, 25
Randall Cobb, @Chi, 23
Jordy Nelson, @Chi, 22
Eddie Royal, Jac, 22
Terrance Williams, NO, 19
Reggie Wayne, Ten, 17
Brandon LaFell, @KC, 17
Mike Williams, @Hou, 14
Roddy White, @Min, 13
Devin Hester, @Min, 13
Andre Holmes, Mia, 13
Jarius Wright, Atl, 13
Keenan Allen, Jac, 13
Kelvin Benjamin, @Bal, 13
Jeremy Ross, @NYJ, 12
DeAndre Hopkins, Buf, 12
Mike Evans, @Pit, 12
Golden Tate, @NYJ, 11
Torrey Smith, Car, 11
Dez Bryant, NO, 10
Eric Decker, Det, 10
Victor Cruz, @Wsh, 10
Alshon Jeffery, GB, 10
T.Y. Hilton, Ten, 10
Malcom Floyd, Jac, 9
Vincent Jackson, @Pit, 9
Louis Murphy, @Pit, 9
Mike Wallace, @Oak, 9
Sammy Watkins, @Hou, 9
Jerricho Cotchery, @Bal, 8
Dwayne Bowe, NE, 8
James Jones, Mia, 8
Julio Jones, @Min, 8
Rueben Randle, @Wsh, 8
Greg Jennings, Atl, 7
Brandon Marshall, GB, 7
Stevie Johnson, Phi, 7
Brian Hartline, @Oak, 7
Andre Roberts, NYG, 7
Anquan Boldin, Phi, 6
Greg Salas, Det, 6
Kenny Stills, @Dal, 6
Allen Hurns, @SD, 6
Andre Johnson, Buf, 5
Marques Colston, @Dal, 5
Jeremy Maclin, @SF, 5
Markus Wheaton, TB, 5
Donnie Avery, NE, 4
Michael Crabtree, Phi, 4
Riley Cooper, @SF, 3
Kendall Wright, @Ind, 3
Cordarrelle Patterson, Atl, 3
Brice Butler, Mia, 3
Russell Shepard, @Pit, 3
Marlon Brown, Car, 3
Brandin Cooks, @Dal, 3
Allen Robinson, @SD, 3
Philly Brown, @Bal, 3
Brandon Lloyd, Phi, 2
Nate Washington, @Ind, 2
Jason Avant, NE, 2
Josh Morgan, GB, 2
Pierre Garcon, NYG, 2
Brandon Gibson, @Oak, 2
Julian Edelman, @KC, 2
Preston Parker, @Wsh, 2
Vincent Brown, Mia, 2
Cecil Shorts III, @SD, 2
Kamar Aiken, Car, 2
Ryan Broyles, @NYJ, 2
Rishard Matthews, @Oak, 2
Jordan Matthews, @SF, 2
Lance Moore, TB, 1
Brad Smith, @SF, 1
Calvin Johnson, @NYJ, 1
Hakeem Nicks, Ten, 1
Dwayne Harris, NO, 1
Cole Beasley, NO, 1
Mike Brown, @SD, 1
Damaris Johnson, Buf, 1
Justin Hunter, @Ind, 1
Robert Woods, @Hou, 1
Jarvis Landry, @Oak, 1
Donte Moncrief, Ten, 1
Davante Adams, @Chi, 1
Bruce Ellington, Phi, 1
Brenton Bersin, @Bal, 1
Solomon Patton, @Pit, 1
