Bengals D/ST, Cle, 26
Bills D/ST, NYJ, 21
Seahawks D/ST, Min, 16
Giants D/ST, GB, 14
Bears D/ST, Bal, 13
Buccaneers D/ST, Atl, 13
Browns D/ST, @Cin, 9
Cardinals D/ST, @Jac, 9
Saints D/ST, SF, 8
Texans D/ST, Oak, 7
Broncos D/ST, KC, 6
Packers D/ST, @NYG, 6
Eagles D/ST, Wsh, 6
Chargers D/ST, @Mia, 6
Raiders D/ST, @Hou, 5
Panthers D/ST, NE, 5
Colts D/ST, @Ten, 4
49ers D/ST, @NO, 4
Dolphins D/ST, SD, 3
Patriots D/ST, @Car, 3
Steelers D/ST, Det, 3
Ravens D/ST, @Chi, 2
Titans D/ST, Ind, -1
Chiefs D/ST, @Den, -1
Vikings D/ST, @Sea, -2
Jets D/ST, @Buf, -2
Lions D/ST, @Pit, -3
Falcons D/ST, @TB, -4
