Garrett Graham, Oak, 17
Delanie Walker, Ind, 15
Charles Clay, SD, 15
Danny Noble, Ari, 12
Antonio Gates, @Mia, 11
Greg Olsen, NE, 11
Rob Gronkowski, @Car, 11
Mychal Rivera, @Hou, 11
Julius Thomas, KC, 10
Coby Fleener, @Ten, 10
Vernon Davis, @NO, 9
Anthony Fasano, @Den, 9
Tony Gonzalez, @TB, 8
Jermaine Gresham, Cle, 8
Jeff Cumberland, @Buf, 8
Ladarius Green, @Mia, 8
Rob Housler, @Jac, 7
Heath Miller, Det, 6
Alex Smith, Cle, 6
Zach Miller, Min, 6
John Carlson, @Jac, 6
Josh Hill, SF, 6
Scott Chandler, NYJ, 4
Brent Celek, Wsh, 4
Martellus Bennett, Bal, 4
Jimmy Graham, SF, 4
Sean McGrath, @Den, 4
Dallas Clark, @Chi, 3
Brandon Pettigrew, @Pit, 3
Brandon Myers, Atl, 3
Clay Harbor, Ari, 3
Zach Ertz, Wsh, 3
Marcedes Lewis, Ari, 2
Jake Ballard, @Jac, 2
Jordan Cameron, @Cin, 2
Brandon Bostick, @NYG, 2
Kellen Winslow, @Buf, 1
Gary Barnidge, @Cin, 1
John Phillips, @Mia, 1
Ed Dickson, NE, 1
Jim Dray, @Cin, 1
Andrew Quarless, @NYG, 1
Weslye Saunders, @Ten, 1
Chase Ford, @Sea, 1
Tyler Eifert, Cle, 1
Vance McDonald, @NO, 1
Jordan Reed, @Phi, 1
Timothy Wright, Atl, 1
Joseph Fauria, @Pit, 1
