Dan Carpenter, NYJ, 16
Adam Vinatieri, @Ten, 15
Shaun Suisham, Det, 13
Steven Hauschka, Min, 13
Randy Bullock, Oak, 13
Mike Nugent, Cle, 12
Nick Novak, @Mia, 12
Robbie Gould, Bal, 12
Garrett Hartley, SF, 12
Rian Lindell, Atl, 11
Phil Dawson, @NO, 10
Matt Bryant, @TB, 10
Josh Brown, GB, 10
Matt Prater, KC, 10
Justin Tucker, @Chi, 10
David Akers, @Pit, 9
Jay Feely, @Jac, 9
Rob Bironas, Ind, 9
Stephen Gostkowski, @Car, 9
Mason Crosby, @NYG, 9
Blair Walsh, @Sea, 9
Billy Cundiff, @Cin, 8
Caleb Sturgis, SD, 8
Graham Gano, NE, 7
Alex Henery, Wsh, 6
Ryan Succop, @Den, 5
Sebastian Janikowski, @Hou, 3
Josh Scobee, Ari, 1
Nick Folk, @Buf, 1
