Jimmy Graham, @NYJ, 23
Rob Gronkowski, Pit, 20
Jason Witten, Min, 16
Tony Gonzalez, @Car, 14
Greg Olsen, Atl, 12
Timothy Wright, @Sea, 11
Zach Ertz, @Oak, 10
Jared Cook, Ten, 9
Kyle Rudolph, @Dal, 9
Brent Celek, @Oak, 8
Coby Fleener, @Hou, 8
Gary Barnidge, Bal, 6
Tom Crabtree, @Sea, 6
Antonio Gates, @Wsh, 5
Heath Miller, @NE, 4
Zach Miller, TB, 4
Garrett Graham, Ind, 4
Jordan Reed, SD, 4
Zach Sudfeld, NO, 4
Martellus Bennett, @GB, 3
Jermaine Gresham, @Mia, 3
Andrew Quarless, Chi, 3
Charles Clay, Cin, 3
Mychal Rivera, Phi, 3
Anthony Fasano, @Buf, 2
Scott Chandler, KC, 2
John Carlson, @Dal, 2
James Hanna, Min, 2
Dallas Clark, @Cle, 1
Delanie Walker, @StL, 1
Michael Hoomanawanui, Pit, 1
Lance Kendricks, Ten, 1
Michael Egnew, Cin, 1
Ladarius Green, @Wsh, 1
Tyler Eifert, @Mia, 1
