Eric Decker, Mia, 41
Josh Gordon, Jac, 38
Alshon Jeffery, @Min, 36
Brian Hartline, @NYJ, 18
Calvin Johnson, GB, 16
Torrey Smith, Pit, 15
Michael Floyd, @Phi, 15
Roddy White, @Buf, 14
Mike Wallace, @NYJ, 14
A.J. Green, @SD, 14
Larry Fitzgerald, @Phi, 13
Greg Jennings, Chi, 13
Doug Baldwin, NO, 13
Andre Holmes, @Dal, 13
Andre Johnson, NE, 12
Dez Bryant, Oak, 12
Cecil Shorts, @Cle, 12
Ted Ginn, @Phi, 10
Julian Edelman, @Hou, 10
Demaryius Thomas, @KC, 10
Emmanuel Sanders, @KC, 10
Brian Quick, @SF, 10
Junior Hemingway, Den, 10
Anquan Boldin, StL, 9
Brandon LaFell, @Hou, 9
Nate Washington, @Ind, 8
Kevin Ogletree, GB, 8
Victor Cruz, @Wsh, 8
Jeremy Ross, GB, 8
Cordarrelle Patterson, Chi, 8
Keenan Allen, Cin, 8
Vincent Jackson, @Car, 7
James Jones, @Dal, 7
Jerome Simpson, Chi, 7
Harry Douglas, @Buf, 7
Kendall Wright, @Ind, 7
DeAndre Hopkins, NE, 7
Jerricho Cotchery, TB, 6
Michael Crabtree, StL, 6
Andrew Hawkins, Jac, 6
Greg Little, Jac, 6
Kris Durham, GB, 6
Ace Sanders, @Cle, 6
Greg Jenkins, @Dal, 6
Steve Smith, Pit, 5
Dwayne Bowe, Den, 5
Jacoby Jones, Pit, 5
Danny Amendola, @Hou, 5
Tiquan Underwood, TB, 5
Antonio Brown, @Bal, 5
Jarius Wright, Chi, 5
Rod Streater, @Dal, 5
Brandon Marshall, @Min, 4
Pierre Garcon, NYG, 4
Dexter McCluster, @Ind, 4
Golden Tate, GB, 4
Riley Cooper, Ari, 4
T.Y. Hilton, Ten, 4
LaVon Brazill, Ten, 4
Stedman Bailey, @SF, 4
Wes Welker, @KC, 3
DeSean Jackson, NYG, 3
Steve Johnson, Atl, 3
Hakeem Nicks, Ten, 3
David Nelson, Mia, 3
Ricardo Lockette, NO, 3
A.J. Jenkins, Den, 3
Chris Givens, @SF, 3
Tavon Austin, @SF, 3
Robert Woods, Atl, 3
Brandon Stokley, Pit, 2
Santana Moss, NYG, 2
Jason Avant, TB, 2
Marques Colston, @Sea, 2
Davone Bess, Jac, 2
Darrius Heyward-Bey, @Bal, 2
Andre Roberts, NYG, 2
Rueben Randle, @Wsh, 2
Keshawn Martin, NE, 2
Rishard Matthews, @NYJ, 2
Chris Owusu, @Car, 2
Jermaine Kearse, NO, 2
Lance Moore, @Bal, 1
Miles Austin, Oak, 1
Donnie Avery, Den, 1
Jordy Nelson, @Det, 1
Earl Bennett, @Min, 1
Josh Morgan, @Min, 1
Jacoby Ford, Mia, 1
Vincent Brown, Cin, 1
Austin Pettis, @SF, 1
Marvin Jones, @SD, 1
Cole Beasley, Oak, 1
Darius Johnson, @Buf, 1
Kenbrell Thompkins, @Hou, 1
Marlon Brown, Pit, 1
