Adam Vinatieri, Ten, 20
Justin Tucker, Pit, 19
Josh Scobee, @Cle, 13
Stephen Gostkowski, @Hou, 13
Phil Dawson, StL, 12
Matt Bryant, @Buf, 11
Caleb Sturgis, @NYJ, 11
Steven Hauschka, NO, 10
Blair Walsh, Chi, 10
Graham Gano, TB, 9
Greg Zuerlein, @SF, 8
Randy Bullock, NE, 8
David Akers, GB, 7
Sebastian Janikowski, @Dal, 7
Rian Lindell, @Car, 7
Robbie Gould, @Min, 7
Dan Carpenter, Atl, 7
Dan Bailey, Oak, 7
Josh Brown, @Wsh, 6
Mike Nugent, @SD, 6
Mason Crosby, @Det, 6
Alex Henery, Ari, 6
Nick Novak, Cin, 5
Matt Prater, @KC, 5
Kai Forbath, NYG, 5
Ryan Succop, Den, 4
Jay Feely, @Phi, 3
Billy Cundiff, Jac, 3
Nick Folk, Mia, 3
Rob Bironas, @Ind, 2
Shaun Suisham, @Bal, 2
Garrett Hartley, @Sea, 1
