Tavon Austin, @Ind, 31
Demaryius Thomas, @SD, 28
Brandon Marshall, Det, 25
Rishard Matthews, @TB, 24
Riley Cooper, @GB, 22
A.J. Green, @Bal, 21
Calvin Johnson, @Chi, 20
Pierre Garcon, @Min, 17
Marques Colston, Dal, 16
Golden Tate, @Chi, 16
Andre Johnson, @Ari, 15
DeSean Jackson, @Min, 14
Andre Roberts, @Min, 13
T.Y. Hilton, StL, 13
Jermaine Kearse, @Atl, 13
Kenny Stills, Dal, 13
Rueben Randle, Oak, 11
Alshon Jeffery, Det, 11
Jarrett Boykin, Phi, 11
Antonio Brown, Buf, 10
Torrey Smith, Cin, 10
Jerricho Cotchery, @SF, 9
Cordarrelle Patterson, Wsh, 8
Terrance Williams, @NO, 8
Doug Baldwin, @Atl, 7
Kendall Wright, Jac, 7
Darius Johnson, Sea, 7
Steve Smith, Cin, 6
Tiquan Underwood, @SF, 6
Leonard Hankerson, @Min, 6
Kris Durham, @Chi, 6
DeAndre Hopkins, @Ari, 6
Jordy Nelson, Phi, 5
Brian Hartline, @TB, 5
Eric Decker, @SD, 5
Chris Givens, @Ind, 5
Justin Hunter, Jac, 5
James Jones, @NYG, 4
Jerome Simpson, Wsh, 4
Steve Johnson, @Pit, 4
Brandon LaFell, @SF, 4
Hakeem Nicks, StL, 4
Dez Bryant, @NO, 4
Denarius Moore, @NYG, 4
Cecil Shorts, @Ten, 4
Mike Brown, @Ten, 4
Keenan Allen, Den, 4
Eddie Royal, Den, 3
Mario Manningham, Oak, 3
Darrius Heyward-Bey, Buf, 3
Emmanuel Sanders, @SD, 3
Victor Cruz, Oak, 3
Vincent Brown, Den, 3
Michael Floyd, Hou, 3
Jarius Wright, Wsh, 3
DeVier Posey, @Ari, 3
Griff Whalen, StL, 3
Anquan Boldin, Car, 2
Larry Fitzgerald, Hou, 2
Wes Welker, @SD, 2
Roddy White, Sea, 2
Vincent Jackson, Mia, 2
Nate Washington, Jac, 2
Jason Avant, @SF, 2
Harry Douglas, Sea, 2
Jeremy Ross, @Chi, 2
Mohamed Sanu, @Bal, 2
Santana Moss, @Min, 1
Lance Moore, Buf, 1
Greg Jennings, Wsh, 1
Ted Ginn, Hou, 1
Robert Meachem, Dal, 1
Jacoby Jones, Cin, 1
Earl Bennett, Det, 1
Mike Wallace, @TB, 1
Marcus Easley, @Pit, 1
Stephen Burton, @Ten, 1
Chris Hogan, @Pit, 1
LaVon Brazill, StL, 1
Cole Beasley, @NO, 1
Marlon Brown, Cin, 1
Jerrel Jernigan, Oak, -2
