Steven Hauschka, @Atl, 19
Phil Dawson, Car, 12
Shaun Suisham, Buf, 11
Blair Walsh, Wsh, 11
Josh Scobee, @Ten, 10
Kai Forbath, @Min, 10
Jay Feely, Hou, 9
Rob Bironas, Jac, 9
Alex Henery, @GB, 9
Justin Tucker, Cin, 9
Sebastian Janikowski, @NYG, 8
Rian Lindell, Mia, 8
Nick Novak, Den, 8
Greg Zuerlein, @Ind, 8
Caleb Sturgis, @TB, 8
Robbie Gould, Det, 7
Matt Bryant, Sea, 6
Josh Brown, Oak, 6
Garrett Hartley, Dal, 6
Randy Bullock, @Ari, 6
Mason Crosby, Phi, 5
Graham Gano, @SF, 5
Dan Bailey, @NO, 5
Mike Nugent, @Bal, 4
Matt Prater, @SD, 4
Dan Carpenter, @Pit, 4
David Akers, @Chi, 2
