Nick Foles, @Min, 33
Alex Smith, @Oak, 30
Ryan Fitzpatrick, Ari, 30
Matt Cassel, Phi, 28
Matt Flynn, @Dal, 25
Ryan Tannehill, NE, 24
Kirk Cousins, @Atl, 21
Tom Brady, @Mia, 20
Colin Kaepernick, @TB, 20
EJ Manuel, @Jac, 20
Drew Brees, @StL, 19
Jay Cutler, @Cle, 19
Andy Dalton, @Pit, 19
Tony Romo, GB, 18
Peyton Manning, SD, 17
Chad Henne, Buf, 15
Cam Newton, NYJ, 15
Andrew Luck, Hou, 15
Russell Wilson, @NYG, 15
Philip Rivers, @Den, 14
Kellen Clemens, @Den, 14
Carson Palmer, @Ten, 13
Mike Glennon, SF, 13
Geno Smith, @Car, 12
Jason Campbell, @Pit, 11
Ben Roethlisberger, Cin, 9
Joe Flacco, @Det, 9
Matt McGloin, KC, 9
Matt Ryan, Wsh, 8
Matthew Stafford, Bal, 7
Case Keenum, @Ind, 2
Chase Daniel, @Oak, 1
Curtis Painter, Sea, 1
Terrelle Pryor, @NYG, -1
Eli Manning, Sea, -4
