Ben Roethlisberger, Ind, 44
Tom Brady, Chi, 34
Andrew Luck, @Pit, 26
Kyle Orton, @NYJ, 25
Drew Brees, GB, 24
Aaron Rodgers, @NO, 24
Peyton Manning, SD, 23
Carson Palmer, Phi, 21
Jay Cutler, @NE, 21
Nick Foles, @Ari, 21
Philip Rivers, @Den, 19
Matthew Stafford, @Atl, 19
Andy Dalton, Bal, 19
Colt McCoy, @Dal, 16
Matt Ryan, Det, 15
Brian Hoyer, Oak, 15
Derek Carr, @Cle, 15
Zach Mettenberger, Hou, 15
Ryan Fitzpatrick, @Ten, 14
Ryan Tannehill, @Jac, 13
Teddy Bridgewater, @TB, 13
Tony Romo, Wsh, 12
Russell Wilson, @Car, 12
Alex Smith, StL, 10
Blake Bortles, Mia, 10
Mike Glennon, Min, 9
Austin Davis, @KC, 8
Michael Vick, Buf, 6
Brandon Weeden, Wsh, 6
Joe Flacco, @Cin, 4
Cam Newton, Sea, 4
Matt Schaub, @Cle, -2
Matt Flynn, @NO, -2
Geno Smith, Buf, -6
