Arian Foster, @Ten, 35
Matt Forte, @NE, 24
Mark Ingram, GB, 23
Jamaal Charles, StL, 20
DeMarco Murray, Wsh, 20
Lorenzo Taliaferro, @Cin, 18
Eddie Lacy, @NO, 17
Chris Ivory, Buf, 16
Knile Davis, StL, 16
Ahmad Bradshaw, @Pit, 14
Alfred Morris, @Dal, 14
Le'Veon Bell, Ind, 14
Juwan Thompson, SD, 14
Theo Riddick, @Atl, 13
Steven Jackson, Det, 12
Ronnie Hillman, SD, 12
Andre Ellington, Phi, 12
Denard Robinson, Mia, 11
Giovani Bernard, Bal, 10
Justin Forsett, @Cin, 9
LeSean McCoy, @Ari, 9
Lamar Miller, @Jac, 9
Jonathan Stewart, Sea, 8
Ben Tate, Ind, 8
Bilal Powell, Buf, 8
Jonas Gray, Chi, 8
Jerick McKinnon, @TB, 8
Marshawn Lynch, @Car, 6
Frank Summers, @NYJ, 6
Bobby Rainey, Min, 6
Devonta Freeman, Det, 6
Alfred Blue, @Ten, 6
Darren McFadden, @Cle, 5
Joique Bell, @Atl, 5
Bishop Sankey, Hou, 5
Branden Oliver, @Den, 5
Leon Washington, Hou, 4
Boobie Dixon, @NYJ, 4
Shane Vereen, Chi, 4
Robert Turbin, @Car, 4
Travaris Cadet, GB, 4
Jeremy Hill, Bal, 4
Marcel Reece, @Cle, 3
Dexter McCluster, Hou, 3
Roy Helu, @Dal, 3
Zac Stacy, @KC, 3
Tre Mason, @KC, 3
Ka'Deem Carey, @NE, 3
Daniel Thomas, @Jac, 2
Anthony Sherman, StL, 2
Jacquizz Rodgers, Det, 2
Matt Asiata, @TB, 2
Will Johnson, Ind, 2
Doug Martin, Min, 2
Kyle Juszczyk, @Cin, 2
Benjamin Cunningham, @KC, 2
Terrance West, Oak, 2
Chris Johnson, Buf, 1
Darrel Young, @Dal, 1
Toby Gerhart, Mia, 1
LeGarrette Blount, Chi, 1
Jordan Todman, Mia, 1
Robert Hughes, Phi, 1
Chris Polk, @Ari, 1
Bryce Brown, @NYJ, 1
Lance Dunbar, Wsh, 1
Christine Michael, @Car, 1
James White, Chi, 1
De'Anthony Thomas, StL, 1
Erik Lorig, GB, -2
