Dolphins D/ST, @Jac, 26
Chiefs D/ST, StL, 20
Vikings D/ST, @TB, 20
Bills D/ST, @NYJ, 16
Patriots D/ST, Chi, 12
Seahawks D/ST, @Car, 12
Browns D/ST, Oak, 11
Steelers D/ST, Ind, 10
Redskins D/ST, @Dal, 9
Panthers D/ST, Sea, 8
Bengals D/ST, Bal, 7
Texans D/ST, @Ten, 7
Broncos D/ST, SD, 6
Lions D/ST, @Atl, 6
Saints D/ST, GB, 5
Jaguars D/ST, Mia, 5
Ravens D/ST, @Cin, 5
Jets D/ST, Buf, 3
Cowboys D/ST, Wsh, 2
Rams D/ST, @KC, 2
Falcons D/ST, Det, 1
Titans D/ST, Hou, 1
Raiders D/ST, @Cle, 1
Buccaneers D/ST, Min, 1
Eagles D/ST, @Ari, -1
Packers D/ST, @NO, -4
Colts D/ST, @Pit, -6
Chargers D/ST, @Den, -6
Bears D/ST, @NE, -9
