Russell Wilson, @Wsh, 34
Peyton Manning, Ari, 31
Austin Davis, @Phi, 26
Philip Rivers, NYJ, 21
Jay Cutler, @Car, 21
Brian Hoyer, @Ten, 21
Tom Brady, Cin, 20
Andrew Luck, Bal, 20
Kirk Cousins, Sea, 19
Tony Romo, Hou, 18
Aaron Rodgers, Min, 18
Andy Dalton, @NE, 17
Drew Brees, TB, 16
Eli Manning, Atl, 16
Jake Locker, Cle, 16
Charlie Whitehurst, Cle, 15
Mike Glennon, @NO, 15
Kyle Orton, @Det, 14
Matt Ryan, @NYG, 14
Cam Newton, Chi, 14
Colin Kaepernick, KC, 13
Nick Foles, StL, 13
Ben Roethlisberger, @Jac, 12
Matthew Stafford, Buf, 11
Christian Ponder, @GB, 11
Alex Smith, @SF, 8
Joe Flacco, @Ind, 7
Logan Thomas, @Den, 7
Ryan Fitzpatrick, @Dal, 4
Drew Stanton, @Den, 4
Blake Bortles, Pit, 4
Michael Vick, @SD, 2
Jason Campbell, @NE, 1
Geno Smith, @SD, -1
Matt Flynn, Min, -2
