Branden Oliver, NYJ, 29
Arian Foster, @Dal, 28
Andre Ellington, @Den, 26
Eddie Lacy, Min, 24
Pierre Thomas, TB, 22
Matt Forte, @Car, 20
Marshawn Lynch, @Wsh, 17
Stevan Ridley, Cin, 17
DeMarco Murray, Hou, 16
Justin Forsett, @Ind, 15
Antone Smith, @NYG, 14
Khiry Robinson, TB, 14
Andre Williams, Atl, 13
Steven Jackson, @NYG, 12
Ben Tate, @Jac, 12
Benjamin Cunningham, @Phi, 12
Fred Jackson, @Det, 11
Le'Veon Bell, @Jac, 11
Frank Gore, KC, 10
Shane Vereen, Cin, 10
Bobby Rainey, @NO, 10
Jamaal Charles, @SF, 8
Chris Ogbonnaya, Atl, 8
Travaris Cadet, TB, 7
Giovani Bernard, @NE, 7
Devonta Freeman, @NYG, 7
De'Anthony Thomas, @SF, 7
Juwan Thompson, Ari, 7
Rashad Jennings, Atl, 6
LeSean McCoy, StL, 6
Doug Martin, @NO, 6
Ronnie Hillman, Ari, 6
Jeremy Hill, @NE, 6
Darren Sproles, StL, 5
Ahmad Bradshaw, Bal, 5
Roy Helu, Sea, 5
Matt Asiata, @GB, 5
Zac Stacy, @Phi, 5
Reggie Bush, Buf, 4
James Starks, Min, 4
Chris Ivory, @SD, 4
Trent Richardson, Bal, 4
George Winn, Buf, 4
Carlos Hyde, KC, 4
Jerick McKinnon, @GB, 4
Darrin Reaves, Chi, 4
Shonn Greene, Cle, 3
LeGarrette Blount, Cin, 3
Bernard Pierce, @Ind, 3
Terrance West, @Ten, 3
Donald Brown, NYJ, 2
C.J. Spiller, @Det, 2
Toby Gerhart, Pit, 2
Jordan Todman, Pit, 2
Alfred Morris, Sea, 2
Bishop Sankey, Cle, 2
Storm Johnson, Pit, 2
Will Ta'ufo'ou, Pit, 1
Dexter McCluster, Cle, 1
James Develin, Cin, 1
Bruce Miller, KC, 1
Anthony Sherman, @SF, 1
Jacquizz Rodgers, @NYG, 1
Shaun Draughn, @Ten, 1
Will Johnson, @Jac, 1
Robert Turbin, @Wsh, 1
Joe Banyard, @GB, 1
Montee Ball, Ari, 1
MarQueis Gray, @Det, 1
Lorenzo Taliaferro, @Ind, 1
Isaiah Crowell, @Ten, 1
Alfred Blue, @Dal, 1
Trey Watts, @Phi, 1
Ray Agnew, @Ten, 1
