Greg Olsen, Chi, 19
Antonio Gates, NYJ, 18
Julius Thomas, Ari, 18
Rob Gronkowski, Cin, 16
Tim Wright, Cin, 14
Dwayne Allen, Bal, 11
Jim Dray, @Ten, 8
Owen Daniels, @Ind, 7
Travis Kelce, @SF, 7
Michael Palmer, @Jac, 6
Chris Gragg, @Det, 6
Jason Witten, Hou, 5
Josh Hill, TB, 5
Benjamin Watson, TB, 4
Heath Miller, @Jac, 4
Delanie Walker, Cle, 4
Jared Cook, @Phi, 4
Anthony Fasano, @SF, 3
Jimmy Graham, TB, 3
Jordan Cameron, @Ten, 3
Coby Fleener, Bal, 3
Chase Ford, @GB, 3
Cooper Helfet, @Wsh, 3
Zach Ertz, StL, 3
Scott Chandler, @Det, 2
Dante Rosario, @Car, 2
Clay Harbor, Pit, 2
Lance Kendricks, @Phi, 2
Luke Willson, @Wsh, 2
Brent Celek, StL, 1
John Carlson, @Den, 1
Martellus Bennett, @Car, 1
Jacob Tamme, Ari, 1
Chase Coffman, Cle, 1
Brandon Pettigrew, Buf, 1
Jermaine Gresham, @NE, 1
Ed Dickson, Chi, 1
Andrew Quarless, Min, 1
Jeff Cumberland, @SD, 1
Logan Paulsen, Sea, 1
Rhett Ellison, @GB, 1
Derek Carrier, KC, 1
MarQueis Gray, @Det, 1
Jace Amaro, @SD, 1
Austin Seferian-Jenkins, @NO, 1
