Nick Novak, @Phi, 18
Jay Feely, Det, 15
Dan Bailey, @KC, 14
Sebastian Janikowski, Jac, 13
Matt Prater, @NYG, 13
Josh Brown, Den, 12
Dan Carpenter, Car, 12
Alex Henery, SD, 12
Blair Walsh, @Chi, 12
Garrett Hartley, @TB, 11
Graham Gano, @Buf, 11
Mike Nugent, Pit, 9
Steven Hauschka, SF, 9
Billy Cundiff, @Bal, 8
Mason Crosby, Wsh, 8
Caleb Sturgis, @Ind, 8
Adam Vinatieri, Mia, 7
Matt Bryant, StL, 7
Robbie Gould, Min, 7
Rob Bironas, @Hou, 6
Stephen Gostkowski, NYJ, 6
Greg Zuerlein, @Atl, 6
Shaun Suisham, @Cin, 5
Ryan Succop, Dal, 5
Nick Folk, @NE, 4
Phil Dawson, @Sea, 3
Josh Scobee, @Oak, 3
David Akers, @Ari, 1
Rian Lindell, NO, 1
John Potter, @Ari, 1
Randy Bullock, Ten, -1
