season 2015 (Projected) DAL - - - 66 729 11.0 6 139.9 -
season 2014 DAL 16  -  90 64 703 11.0 5 132.3 8.3
    week 1 SF L 17-28 6 2 14 7.0 0 2.4
    week 2 at TEN W 26-10 7 4 32 8.0 0 5.2
    week 3 at STL W 34-31 5 4 49 12.3 0 6.9
    week 4 NO W 38-17 5 5 61 12.2 0 8.6
    week 5 HOU W 20-17 5 4 59 14.8 0 7.9
    week 6 at SEA W 30-23 5 2 24 12.0 1 9.4
    week 7 NYG W 31-21 2 2 27 13.5 0 3.7
    week 8 WAS L 17-20 8 5 70 14.0 1 15.5
    week 9 ARI L 17-28 7 6 62 10.3 0 9.2
    week 10 at JAC W 31-17 7 5 33 6.6 1 11.8
    week 12 at NYG W 31-28 6 4 30 7.5 1 11.0
    week 13 PHI L 10-33 2 1 8 8.0 0 1.3
    week 14 at CHI W 41-28 3 2 26 13.0 0 3.6
    week 15 at PHI W 38-27 9 7 69 9.9 0 10.4
    week 16 IND W 42-7 7 7 90 12.9 1 18.5
    week 17 at WAS W 44-17 6 4 49 12.3 0 6.9
    week WC DET W 24-20 7 5 63 12.6 0 8.8
    week DP at GB L 21-26 7 6 71 11.8 0 10.1
season 2013 DAL 16  -  111 73 851 11.7 8 169.6 10.6
    week 1 NYG W 36-31 9 8 70 8.8 2 23.0
    week 2 at KC L 16-17 8 3 12 4.0 0 2.7
    week 3 STL W 31-7 6 5 67 13.4 0 9.2
    week 4 at SD L 21-30 10 5 43 8.6 0 6.8
    week 5 DEN L 48-51 10 7 121 17.3 1 21.6
    week 6 WAS W 31-16 5 3 27 9.0 0 4.2
    week 7 at PHI W 17-3 6 4 48 12.0 0 6.8
    week 8 at DET L 30-31 2 2 15 7.5 0 2.5
    week 9 MIN W 27-23 10 8 102 12.8 1 20.2
    week 10 at NO L 17-49 6 2 27 13.5 0 3.7
    week 12 at NYG W 24-21 7 4 37 9.3 2 17.7
    week 13 OAK W 31-24 3 3 53 17.7 0 6.8
    week 14 at CHI L 28-45 3 1 10 10.0 1 7.5
    week 15 GB L 36-37 8 4 71 17.8 1 15.1
    week 16 at WAS W 24-23 2 2 13 6.5 0 2.3
    week 17 PHI L 22-24 16 12 135 11.3 0 19.5
season 2012 DAL 16  -  147 110 1039 9.4 3 176.9 11.1
    week 1 at NYG W 24-17 3 2 10 5.0 0 2.0
    week 2 at SEA L 7-27 10 4 58 14.5 0 7.8
    week 3 TB W 16-10 6 2 8 4.0 0 1.8
    week 4 CHI L 18-34 14 13 112 8.6 1 23.7
    week 6 at BAL L 29-31 7 6 88 14.7 0 11.8
    week 7 at CAR W 19-14 8 6 44 7.3 0 7.4
    week 8 NYG L 24-29 22 18 167 9.3 0 25.7
    week 9 at ATL L 13-19 8 7 51 7.3 0 8.6
    week 10 at PHI W 38-23 10 8 47 5.9 0 8.7
    week 11 CLE W 23-20 8 7 51 7.3 0 8.6
    week 12 WAS L 31-38 15 9 74 8.2 0 11.9
    week 13 PHI W 38-33 8 6 108 18.0 0 13.8
    week 14 at CIN W 20-19 4 4 62 15.5 0 8.2
    week 15 PIT W 27-24 8 5 43 8.6 1 12.8
    week 16 NO L 31-34 8 6 60 10.0 0 9.0
    week 17 at WAS L 18-28 8 7 56 8.0 1 15.1
season 2011 DAL 16 16 117 79 942 11.9 5 163.7 10.2
season 2010 DAL 16 16 128 94 1002 10.7 9 199.2 12.5
season 2009 DAL 16 16 124 94 1030 11.0 2 162.0 10.1
season 2008 DAL 16 16 121 81 952 11.8 4 159.7 10.0
season 2007 DAL 16 16 141 96 1145 11.9 7 202.5 12.7
season 2006 DAL 16 15 92 64 754 11.8 1 113.4 7.1
season 2005 DAL 16 16 89 66 757 11.5 6 144.7 9.0
season 2004 DAL 16 15 122 87 980 11.3 6 175.5 11.0
season 2003 DAL 15 7 - 35 347 9.9 1 58.2 3.9
