season 2014 SEA 3  -  7 6 76 12.7 0 10.6 3.5
    week 1 GB W 36-16 4 3 42 14.0 0 5.7
    week 2 at SD L 21-30 1 1 22 22.0 0 2.7
    week 3 DEN W 26-20 2 2 12 6.0 0 2.2
season 2013 SEA 13  -  56 33 387 11.7 5 85.2 6.6
    week 1 at CAR W 12-7 4 3 42 14.0 0 5.7
    week 2 SF W 29-3 4 2 22 11.0 0 3.2
    week 3 JAC W 45-17 3 2 5 2.5 2 13.5
    week 4 at HOU W 23-20 3 1 7 7.0 0 1.2
    week 7 at ARI W 34-22 7 5 40 8.0 1 12.5
    week 8 at STL W 14-9 3 2 14 7.0 0 2.4
    week 9 TB W 27-24 5 3 49 16.3 0 6.4
    week 11 MIN W 41-20 5 4 69 17.3 0 8.9
    week 13 NO W 34-7 8 5 86 17.2 1 17.1
    week 14 at SF L 17-19 3 1 13 13.0 0 1.8
    week 15 at NYG W 23-0 3 1 8 8.0 0 1.3
    week 16 ARI L 10-17 3 1 11 11.0 1 7.6
    week 17 STL W 27-9 5 3 21 7.0 0 3.6
    week DP NO W 23-15 1 1 11 11.0 0 1.6
    week CC SF W 23-17 3 3 25 8.3 0 4.0
    week SB at DEN W 43-8 2 1 10 10.0 0 1.5
season 2012 SEA 16  -  53 38 396 10.4 3 74.6 4.7
    week 1 at ARI L 16-20 3 3 40 13.3 0 5.5
    week 2 DAL W 27-7 1 1 7 7.0 0 1.2
    week 3 GB W 14-12 4 2 12 6.0 0 2.2
    week 4 at STL L 13-19 3 3 32 10.7 0 4.7
    week 5 at CAR W 16-12 3 3 59 19.7 0 7.4
    week 6 NE W 24-23 2 2 29 14.5 0 1.9
    week 7 at SF L 6-13 2 0 0 - 0 0.0
    week 8 at DET L 24-28 5 2 22 11.0 1 9.2
    week 9 MIN W 30-20 3 2 47 23.5 0 5.7
    week 10 NYJ W 28-7 6 5 37 7.4 0 6.2
    week 12 at MIA L 21-24 3 3 16 5.3 0 3.1
    week 13 at CHI W 23-17 6 2 7 3.5 0 1.7
    week 14 ARI W 58-0 3 2 29 14.5 1 9.9
    week 15 at BUF W 50-17 3 3 26 8.7 1 10.1
    week 16 SF W 42-13 2 2 15 7.5 0 2.5
    week 17 STL W 20-13 4 3 18 6.0 0 3.3
    week WC at WAS W 24-14 6 4 48 12.0 0 6.8
    week DP at ATL L 28-30 9 8 142 17.8 1 24.2
season 2011 SEA 15 15 44 25 233 9.3 0 35.8 2.4
season 2010 OAK 15 15 92 60 685 11.4 5 128.5 8.6
season 2009 OAK 15 15 100 66 805 12.2 3 131.5 8.8
season 2008 OAK 16 15 86 56 778 13.9 1 111.8 7.0
season 2007 OAK 16 16 69 44 444 10.1 3 80.4 5.0
