season 2014 NE 6  -  6 3 44 14.7 0 5.9 1.0
    week 2 at MIN W 30-7 1 1 6 6.0 0 1.1
    week 6 at BUF W 37-22 1 1 15 15.0 0 2.0
    week 11 at IND W 42-20 1 0 0 - 0 0.0
    week 13 at GB L 21-26 1 1 23 23.0 0 2.8
    week 15 MIA W 41-13 1 0 0 - 0 0.0
    week 17 BUF L 9-17 1 0 0 - 0 0.0
    week DP BAL W 35-31 4 4 43 10.8 0 6.3
    week CC IND W 45-7 1 1 6 6.0 0 1.1
    week SB at SEA W 28-24 1 1 4 4.0 0 0.9
season 2013 NE 10  -  19 12 136 11.3 1 25.6 2.6
    week 1 at BUF W 23-21 2 1 5 5.0 0 1.0
    week 2 NYJ W 13-10 1 0 0 - 0 0.0
    week 3 TB W 23-3 2 2 31 15.5 0 4.1
    week 5 at CIN L 6-13 2 1 2 2.0 0 0.7
    week 6 NO W 30-27 4 4 57 14.3 0 7.7
    week 9 PIT W 55-31 2 1 17 17.0 0 2.2
    week 11 at CAR L 20-24 1 1 2 2.0 0 0.7
    week 15 at MIA L 20-24 3 1 13 13.0 1 7.8
    week 16 at BAL W 41-7 1 1 9 9.0 0 1.4
    week 17 BUF W 34-20 1 0 0 - 0 0.0
    week DP IND W 43-22 1 1 6 6.0 0 1.1
    week CC at DEN L 16-26 3 2 33 16.5 0 4.3
season 2012 NE 6  -  7 5 109 21.8 0 13.4 2.2
    week 3 at BAL L 30-31 1 1 4 4.0 0 0.9
    week 8 at STL W 45-7 1 1 18 18.0 0 2.3
    week 10 BUF W 37-31 1 0 0 - 0 0.0
    week 15 SF L 34-41 1 1 41 41.0 0 4.6
    week 16 at JAC W 23-16 2 2 46 23.0 0 5.6
    week 17 MIA W 28-0 1 0 0 - 0 0.0
season 2011 STL 8 7 13 7 83 11.9 0 11.8 1.5
season 2010 STL 8 3 22 13 146 11.2 3 39.1 4.9
