season 2014 MIN 10  -  35 23 258 11.2 1 43.3 4.3
    week 4 ATL W 41-28 4 1 17 17.0 0 2.2
    week 5 at GB L 10-42 4 3 31 10.3 0 4.6
    week 6 DET L 3-17 5 4 37 9.3 0 5.7
    week 7 at BUF L 16-17 3 0 0 - 0 0.0
    week 8 at TB W 19-13 6 6 61 10.2 0 9.1
    week 9 WAS W 29-26 7 5 66 13.2 1 15.1
    week 11 at CHI L 13-21 2 1 4 4.0 0 0.9
    week 12 GB L 21-24 1 1 13 13.0 0 1.8
    week 15 at DET L 14-16 1 1 7 7.0 0 1.2
    week 16 at MIA L 35-37 2 1 22 22.0 0 2.7
