season 2015 (Projected) WAS - - - 58 669 11.5 4 119.9 -
season 2014 WAS 11  -  65 50 465 9.3 0 69.5 6.3
    week 1 at HOU L 6-17 1 1 4 4.0 0 0.9
    week 6 at ARI L 20-30 11 8 92 11.5 0 13.2
    week 7 TEN W 19-17 6 5 54 10.8 0 7.9
    week 8 at DAL W 20-17 7 7 40 5.7 0 7.5
    week 9 at MIN L 26-29 1 1 17 17.0 0 2.2
    week 11 TB L 7-27 3 2 22 11.0 0 3.2
    week 13 at IND L 27-49 11 9 123 13.7 0 16.8
    week 14 STL L 0-24 7 3 25 8.3 0 4.0
    week 15 at NYG L 13-24 4 3 13 4.3 0 2.8
    week 16 PHI W 27-24 4 2 5 2.5 0 1.5
    week 17 DAL L 17-44 10 9 70 7.8 0 9.5
season 2013 WAS 9  -  59 45 499 11.1 3 92.2 10.2
    week 1 PHI L 27-33 6 5 38 7.6 0 6.3
    week 2 at GB L 20-38 3 3 18 6.0 1 9.3
    week 3 DET L 20-27 6 5 50 10.0 0 7.5
    week 6 at DAL L 16-31 6 4 58 14.5 0 7.8
    week 7 CHI W 45-41 9 9 134 14.9 1 23.9
    week 8 at DEN L 21-45 14 8 90 11.3 0 13.0
    week 9 SD W 30-24 5 4 37 9.3 0 7.5
    week 10 at MIN L 27-34 9 6 62 10.3 1 15.2
    week 11 at PHI L 16-24 1 1 12 12.0 0 1.7
