season 2015 (Projected) BUF - - - 56 591 10.6 4 109.1 -
season 2014 MIA 14  -  84 58 605 10.4 3 107.5 7.7
    week 1 NE W 33-20 6 2 27 13.5 0 3.7
    week 2 at BUF L 10-29 8 7 31 4.4 0 6.6
    week 3 KC L 15-34 4 3 21 7.0 0 3.6
    week 4 at OAK W 38-14 4 2 32 16.0 0 4.2
    week 6 GB L 24-27 5 3 35 11.7 0 5.0
    week 7 at CHI W 27-14 5 4 58 14.5 1 13.8
    week 8 at JAC W 27-13 3 1 1 1.0 0 0.6
    week 9 SD W 37-0 8 5 65 13.0 1 15.0
    week 10 at DET L 16-20 9 7 45 6.4 0 8.0
    week 11 BUF W 22-9 6 5 31 6.2 0 5.6
    week 14 BAL L 13-28 3 2 41 20.5 0 5.1
    week 15 at NE L 13-41 7 6 59 9.8 0 8.9
    week 16 MIN W 37-35 10 6 114 19.0 0 14.4
    week 17 NYJ L 24-37 6 5 45 9.0 1 13.0
season 2013 MIA 16  -  103 69 759 11.0 6 153.9 9.6
    week 1 at CLE W 23-10 6 5 54 10.8 0 7.9
    week 2 at IND W 24-20 7 5 109 21.8 0 19.5
    week 3 ATL W 27-23 6 4 40 10.0 0 6.0
    week 4 at NO L 17-38 6 6 42 7.0 1 13.2
    week 5 BAL L 23-26 6 3 52 17.3 1 12.7
    week 7 BUF L 21-23 3 1 7 7.0 1 7.2
    week 8 at NE L 17-27 8 5 37 7.4 0 6.3
    week 9 CIN W 22-20 3 3 22 7.3 0 5.0
    week 10 at TB L 19-22 8 4 21 5.3 0 4.1
    week 11 SD W 20-16 7 6 90 15.0 1 18.0
    week 12 CAR L 16-20 7 4 27 6.8 0 4.7
    week 13 at NYJ W 23-3 10 7 80 11.4 0 11.5
    week 14 at PIT W 34-28 10 7 97 13.9 2 25.2
    week 15 NE W 24-20 2 1 6 6.0 0 1.1
    week 16 at BUF L 0-19 7 4 32 8.0 0 5.2
    week 17 NYJ L 7-20 6 4 43 10.8 0 6.3
season 2012 MIA 13  -  33 18 212 11.8 2 42.2 3.2
    week 1 at HOU L 10-30 1 0 0 - 0 0.0
    week 2 OAK W 35-13 3 1 2 2.0 0 0.7
    week 4 at ARI L 21-24 1 0 0 - 0 0.0
    week 5 at CIN W 17-13 5 3 35 11.7 0 5.0
    week 6 STL W 17-14 2 1 8 8.0 0 1.3
    week 8 at NYJ W 30-9 1 0 0 - 0 0.0
    week 9 at IND L 20-23 1 1 31 31.0 1 9.6
    week 10 TEN L 3-37 4 1 15 15.0 0 2.0
    week 11 at BUF L 14-19 2 0 0 - 0 0.0
    week 12 SEA W 24-21 6 6 84 14.0 1 17.4
    week 13 NE L 16-23 3 2 26 13.0 0 3.6
    week 14 at SF L 13-27 2 1 3 3.0 0 0.8
    week 15 JAC W 24-3 2 2 8 4.0 0 1.8
season 2011 MIA 14 9 25 16 233 14.6 3 49.3 3.5
