season 2014 SD 1  -  1 1 4 4.0 0 0.9 0.9
    week 11 OAK W 13-6 1 1 4 4.0 0 0.9
season 2013 PIT 4  -  6 4 70 17.5 0 9.0 2.3
    week 1 TEN L 9-16 1 1 11 11.0 0 1.6
    week 2 @CIN L 10-20 1 0 0 - 0 0.0
    week 3 CHI L 23-40 3 2 51 25.5 0 6.1
    week 4 @MIN L 27-34 1 1 8 8.0 0 1.3
season 2011 PIT 16 16 14 12 91 7.6 1 21.1 1.3
season 2010 PIT 16 7 6 4 46 11.5 0 6.6 0.4
season 2009 PIT 15 3 4 2 9 4.5 0 1.9 0.1
