season 2015 (Projected) MIN - - - 48 515 10.7 4 97.5 -
season 2014 MIN 7  -  34 24 231 9.6 2 47.1 6.7
    week 1 @STL W 34-6 4 2 16 8.0 1 8.6
    week 2 NE L 7-30 8 5 53 10.6 0 7.8
    week 3 @NO L 9-20 5 3 27 9.0 0 4.2
    week 12 GB L 21-24 5 3 50 16.7 0 6.5
    week 13 CAR W 31-13 3 2 7 3.5 1 7.7
    week 14 NYJ W 30-24 2 2 9 4.5 0 1.9
    week 15 @DET L 14-16 7 7 69 9.9 0 10.4
season 2013 MIN 8  -  46 30 313 10.4 3 64.3 8.0
    week 1 @DET L 24-34 4 2 27 13.5 0 3.7
    week 2 @CHI L 30-31 6 3 42 14.0 1 11.7
    week 3 CLE L 27-31 8 5 28 5.6 0 5.3
    week 4 PIT W 34-27 2 2 6 3.0 0 1.6
    week 6 CAR L 10-35 11 9 97 10.8 1 20.2
    week 7 @NYG L 7-23 9 3 27 9.0 0 4.2
    week 8 GB L 31-44 4 4 51 12.8 0 7.1
    week 9 @DAL L 23-27 2 2 35 17.5 1 10.5
season 2012 MIN 16  -  93 53 493 9.3 9 129.8 8.1
    week 1 JAC W 26-23 7 5 67 13.4 0 9.2
    week 2 @IND L 20-23 5 3 35 11.7 1 11.0
    week 3 SF W 24-13 6 5 36 7.2 2 18.1
    week 4 @DET W 20-13 5 2 8 4.0 0 1.8
    week 5 TEN W 30-7 7 4 23 5.8 1 10.3
    week 6 @WAS L 26-38 11 6 56 9.3 1 14.6
    week 7 ARI W 21-14 4 0 0 - 0 0.0
    week 8 TB L 17-36 2 2 17 8.5 0 2.7
    week 9 @SEA L 20-30 2 0 0 - 0 0.0
    week 10 DET W 34-24 9 7 64 9.1 1 15.9
    week 12 @CHI L 10-28 9 5 55 11.0 1 14.0
    week 13 @GB L 14-23 8 6 51 8.5 1 14.1
    week 14 CHI W 21-14 2 0 0 - 0 0.0
    week 15 @STL W 36-22 4 3 22 7.3 0 3.7
    week 16 @HOU W 23-6 6 3 39 13.0 1 11.4
    week 17 GB W 37-34 6 2 20 10.0 0 3.0
    week WC @GB L 10-24 3 3 42 14.0 0 5.7
season 2011 MIN 15 8 39 26 249 9.6 3 55.9 3.7
