season 2014 ARI 5  -  12 5 71 14.2 0 9.6 1.9
    week 3 SF W 23-14 1 0 0 - 0 0.0
    week 14 KC W 17-14 1 0 0 - 0 0.0
    week 15 @STL W 12-6 4 1 6 6.0 0 1.1
    week 16 SEA L 6-35 3 2 26 13.0 0 3.6
    week 17 @SF L 17-20 3 2 39 19.5 0 4.9
    week WC @CAR L 16-27 1 1 1 1.0 1 6.6
