season 2014 IND 10  -  22 18 118 6.6 2 32.8 3.3
    week 2 PHI L 27-30 2 2 12 6.0 1 8.2
    week 3 at JAC W 44-17 3 3 10 3.3 0 2.5
    week 4 TEN W 41-17 1 1 7 7.0 0 1.2
    week 6 at HOU W 33-28 2 2 9 4.5 0 1.9
    week 7 CIN W 27-0 1 1 20 20.0 0 2.5
    week 11 NE L 20-42 1 0 0 - 0 0.0
    week 12 JAC W 23-3 3 2 8 4.0 0 1.8
    week 13 WAS W 49-27 1 1 8 8.0 0 1.3
    week 16 at DAL L 7-42 3 2 23 11.5 0 3.3
    week 17 at TEN W 27-10 5 4 21 5.3 1 10.1
    week WC CIN W 26-10 3 3 9 3.0 0 2.4
    week DP at DEN W 24-13 4 3 14 4.7 0 2.9
    week CC at NE L 7-45 2 0 0 - 0 0.0
season 2013 IND 5  -  7 5 19 3.8 0 4.4 0.9
    week 7 DEN W 39-33 2 1 7 7.0 0 1.2
    week 14 at CIN L 28-42 1 1 8 8.0 0 1.3
    week 15 HOU W 25-3 2 1 -4 -4.0 0 0.1
    week 16 at KC W 23-7 1 1 6 6.0 0 1.1
    week 17 JAC W 30-10 1 1 2 2.0 0 0.7
    week DP at NE L 22-43 2 1 7 7.0 0 1.2
