season 2012 NYG 1  -  1 0 0 - 0 0.0 0.0
    week 10 @CIN L 13-31 1 0 0 - 0 0.0
season 2011 NYG 13 0 10 5 93 18.6 1 17.8 1.4
season 2010 NYG 16 3 18 13 116 8.9 2 30.1 1.9
season 2009 NYG 15 1 10 8 55 6.9 0 9.5 0.6
