season 2012 DET 10  -  23 17 150 8.8 1 29.5 3.0
    week 1 STL W 27-23 2 2 19 9.5 0 2.9
    week 2 @SF L 19-27 1 1 7 7.0 0 1.2
    week 3 @TEN L 41-44 1 0 0 - 0 0.0
    week 9 @JAC W 31-14 1 0 0 - 0 0.0
    week 11 GB L 20-24 1 1 17 17.0 0 2.2
    week 13 IND L 33-35 1 1 5 5.0 0 1.0
    week 14 @GB L 20-27 4 4 21 5.3 0 4.1
    week 15 @ARI L 10-38 3 2 18 9.0 0 2.8
    week 16 ATL L 18-31 7 4 34 8.5 0 5.4
    week 17 CHI L 24-26 2 2 29 14.5 1 9.9
season 2011 DET 16 7 12 6 42 7.0 0 7.2 0.5
season 2010 DET 16 6 5 4 37 9.3 1 11.7 0.7
season 2009 DET 16 9 50 29 296 10.2 3 62.1 3.9
season 2008 SEA 12 0 6 4 29 7.3 0 2.9 0.2
season 2007 SEA 16 6 26 13 82 6.3 3 32.7 2.0
season 2006 SEA 16 0 5 4 32 8.0 1 11.2 0.7
season 2005 MIA 7 0 2 1 1 1.0 1 6.6 0.9
season 2004 TB 10 2 16 12 98 8.2 1 21.8 2.2
season 2003 TB 7 1 - 2 15 7.5 1 8.5 1.2
