season 2012 PIT 3  -  4 3 9 3.0 2 14.4 4.8
    week 2 NYJ W 27-10 1 1 7 7.0 0 1.2
    week 8 WAS W 27-12 1 1 1 1.0 1 6.6
    week 17 CLE W 24-10 2 1 1 1.0 1 6.6
season 2011 KC 16 10 34 24 247 10.3 1 42.7 2.7
season 2010 KC 16 6 19 10 76 7.6 2 24.6 1.5
season 2009 KC 13 8 30 20 174 8.7 1 33.4 2.6
season 2008 ARI 13 8 13 9 77 8.6 0 12.2 0.9
season 2007 ARI 13 11 34 23 238 10.3 5 63.3 4.9
season 2006 ARI 16 6 23 16 161 10.1 0 24.1 1.5
