season 2012 NO 7  -  17 11 86 7.8 4 38.1 5.4
    week 1 WAS L 32-40 2 1 5 5.0 0 1.0
    week 2 @CAR L 27-35 1 0 0 - 0 0.0
    week 4 @GB L 27-28 2 1 6 6.0 0 1.1
    week 7 @TB W 35-28 4 2 27 13.5 1 9.7
    week 12 SF L 21-31 5 4 24 6.0 1 10.4
    week 15 TB W 41-0 2 2 21 10.5 1 9.1
    week 16 @DAL W 34-31 1 1 3 3.0 1 6.8
season 2011 NO 5 2 9 5 16 3.2 0 4.1 0.8
season 2010 NO 13 7 46 30 219 7.3 2 48.9 3.8
season 2009 NO 15 8 49 35 356 10.2 1 59.1 3.9
season 2008 NE 15 10 17 9 93 10.3 0 13.8 0.9
season 2007 NE 2 0 1 1 9 9.0 0 1.4 0.7
season 2006 NE 15 3 16 11 159 14.5 1 27.4 1.8
