Patriots D/ST, @Bal, 26
Eagles D/ST, Chi, 22
Bengals D/ST, Min, 21
Bills D/ST, Mia, 19
Colts D/ST, @KC, 18
Rams D/ST, TB, 17
Cardinals D/ST, @Sea, 14
Giants D/ST, @Det, 13
Broncos D/ST, @Hou, 12
Jets D/ST, Cle, 12
Panthers D/ST, NO, 12
Steelers D/ST, @GB, 11
Seahawks D/ST, Ari, 11
Lions D/ST, NYG, 10
Chargers D/ST, Oak, 10
Titans D/ST, @Jac, 9
Saints D/ST, @Car, 9
49ers D/ST, Atl, 8
Raiders D/ST, @SD, 7
Buccaneers D/ST, @StL, 7
Redskins D/ST, Dal, 6
Jaguars D/ST, Ten, 5
Cowboys D/ST, @Wsh, 4
Packers D/ST, Pit, 2
Dolphins D/ST, @Buf, 2
Falcons D/ST, @SF, 1
Ravens D/ST, NE, -1
Vikings D/ST, @Cin, -2
Browns D/ST, @NYJ, -3
Bears D/ST, @Phi, -7
Texans D/ST, Den, -8
