Jimmy Graham, @Car, 13
Julius Thomas, @Hou, 13
Tony Gonzalez, @SF, 12
Marcedes Lewis, Ten, 11
Brent Celek, Chi, 9
Martellus Bennett, @Phi, 8
Jermaine Gresham, Min, 8
Zach Miller, Ari, 7
Matt Spaeth, @GB, 7
Ryan Griffin, Den, 6
Joseph Fauria, NYG, 6
Brandon Myers, @StL, 5
Antonio Gates, Oak, 4
Ed Dickson, NO, 4
Mychal Rivera, @SD, 4
Kellen Winslow, Cle, 3
Delanie Walker, @Jac, 3
Greg Olsen, NO, 3
Scott Chandler, Mia, 3
Dennis Pitta, NE, 3
Jeff Cumberland, Cle, 3
Charles Clay, @Buf, 3
David Paulson, @GB, 3
Benjamin Watson, @Car, 2
Gary Barnidge, @NYJ, 2
Jacob Tamme, @Hou, 2
Jared Cook, TB, 2
Lee Smith, Mia, 2
Rhett Ellison, @Cin, 2
Cory Harkey, TB, 2
Zach Ertz, Chi, 2
Timothy Wright, @StL, 2
Jason Witten, @Wsh, 1
Heath Miller, @GB, 1
Anthony Fasano, Ind, 1
Jim Dray, @NYJ, 1
Andrew Quarless, Pit, 1
Jake Ballard, @Sea, 1
Jeron Mastrud, @SD, 1
