Josh Brown, @Det, 15
Nick Novak, Oak, 15
Matt Prater, @Hou, 14
Dan Carpenter, Mia, 14
Greg Zuerlein, TB, 14
Stephen Gostkowski, @Bal, 13
Adam Vinatieri, @KC, 12
Kai Forbath, Dal, 12
Phil Dawson, Atl, 11
Rob Bironas, @Jac, 11
Alex Henery, Chi, 11
Jay Feely, @Sea, 10
Sebastian Janikowski, @SD, 8
Shayne Graham, @Car, 8
Shaun Suisham, @GB, 8
Randy Bullock, Den, 8
Rian Lindell, @StL, 7
Billy Cundiff, @NYJ, 7
Mason Crosby, Pit, 7
Matt Bryant, @SF, 6
Mike Nugent, Min, 6
Graham Gano, NO, 6
Dan Bailey, @Wsh, 6
Robbie Gould, @Phi, 5
Nick Folk, Cle, 5
David Akers, NYG, 4
Josh Scobee, Ten, 4
Steven Hauschka, Ari, 3
Blair Walsh, @Cin, 2
