Jared Cook, Ari, 24
Julius Thomas, Bal, 23
Vernon Davis, GB, 21
Jason Witten, NYG, 19
Owen Daniels, @Den, 18
Jordan Cameron, Mia, 16
Kellen Winslow, TB, 13
Brandon Myers, @NYJ, 12
Brent Celek, @Wsh, 11
Jermichael Finley, @SF, 11
Martellus Bennett, Cin, 10
Jimmy Graham, Atl, 10
Tony Gonzalez, @NO, 9
Dallas Clark, @Den, 8
Garrett Graham, @SD, 8
Dwayne Allen, Oak, 8
Joseph Fauria, Min, 8
Greg Olsen, Sea, 5
Charles Clay, @Cle, 5
Antonio Gates, Hou, 4
Delanie Walker, @Pit, 4
Zach Miller, @Car, 4
Jeron Mastrud, @Ind, 4
Tyler Eifert, @Chi, 4
Benjamin Watson, Atl, 3
Scott Chandler, NE, 3
Jermaine Gresham, @Chi, 3
Allen Reisner, @Det, 3
Jordan Reed, Phi, 3
Fred Davis, Phi, 2
Jim Dray, Mia, 2
Lance Kendricks, Ari, 2
Kyle Rudolph, @Det, 2
Vance McDonald, GB, 2
Mychal Rivera, @Ind, 2
David Johnson, Hou, 1
Kory Sperry, @StL, 1
Ed Dickson, Sea, 1
Zach Ertz, @Wsh, 1
Brandon Pettigrew, Min, -2
