Chiefs D/ST, @Jac, 23
Cowboys D/ST, NYG, 21
Dolphins D/ST, @Cle, 17
Titans D/ST, @Pit, 15
Jets D/ST, TB, 12
Bills D/ST, NE, 11
Lions D/ST, Min, 11
Texans D/ST, @SD, 11
Eagles D/ST, @Wsh, 10
Seahawks D/ST, @Car, 10
Broncos D/ST, Bal, 9
Cardinals D/ST, @StL, 9
Buccaneers D/ST, @NYJ, 9
Redskins D/ST, Phi, 9
Browns D/ST, Mia, 8
Bears D/ST, Cin, 7
Rams D/ST, Ari, 7
Saints D/ST, Atl, 7
Raiders D/ST, @Ind, 6
Patriots D/ST, @Buf, 6
Steelers D/ST, Ten, 6
Panthers D/ST, Sea, 6
Jaguars D/ST, KC, 6
Colts D/ST, Oak, 5
49ers D/ST, GB, 4
Bengals D/ST, @Chi, 2
Falcons D/ST, @NO, 1
Giants D/ST, @Dal, 1
Vikings D/ST, @Det, -2
Packers D/ST, @SF, -4
Ravens D/ST, @Den, -6
