Greg Zuerlein, Ari, 14
Dan Bailey, NYG, 13
Caleb Sturgis, @Cle, 13
Stephen Gostkowski, @Buf, 12
Nick Folk, TB, 12
Garrett Hartley, Atl, 12
David Akers, Min, 11
Rob Bironas, @Pit, 11
Phil Dawson, GB, 9
Justin Tucker, @Den, 9
Robbie Gould, Cin, 8
Alex Henery, @Wsh, 8
Blair Walsh, @Det, 8
Josh Brown, @Dal, 7
Matt Prater, Bal, 7
Steven Hauschka, @Car, 7
Randy Bullock, @SD, 7
Rian Lindell, @NYJ, 5
Jay Feely, @StL, 5
Matt Bryant, @NO, 5
Sebastian Janikowski, @Ind, 4
Billy Cundiff, Mia, 4
Nick Novak, Hou, 4
Mason Crosby, @SF, 4
Ryan Succop, @Jac, 4
Adam Vinatieri, Oak, 3
Mike Nugent, @Chi, 3
Dan Carpenter, NE, 3
Kai Forbath, Phi, 2
Shaun Suisham, Ten, 1
Graham Gano, Sea, 1
