Russell Wilson, @StL, 36
Peyton Manning, SF, 28
Aaron Rodgers, Car, 24
Ryan Tannehill, @Chi, 23
Tom Brady, NYJ, 22
Eli Manning, @Dal, 22
Tony Romo, NYG, 21
Drew Brees, @Det, 20
Andrew Luck, Cin, 19
Ryan Fitzpatrick, @Pit, 17
Carson Palmer, @Oak, 16
Ben Roethlisberger, Hou, 16
Geno Smith, @NE, 16
Kyle Orton, Min, 15
Matthew Stafford, NO, 15
Philip Rivers, KC, 14
Alex Smith, @SD, 14
Joe Flacco, Atl, 14
Cam Newton, @GB, 14
Austin Davis, Sea, 14
Charlie Whitehurst, @Wsh, 13
Colin Kaepernick, @Den, 13
Matt Ryan, @Bal, 11
Colt McCoy, Ten, 9
Jay Cutler, Mia, 7
Blake Bortles, Cle, 7
Teddy Bridgewater, @Buf, 6
Derek Carr, Ari, 6
Derek Anderson, @GB, 5
Blaine Gabbert, @Den, 5
Andy Dalton, @Ind, 5
Brian Hoyer, @Jac, 4
Kirk Cousins, Ten, 1
