Matt Prater, Ten, 17
Phil Dawson, Sea, 16
Nick Folk, Oak, 16
Nick Novak, NYG, 14
Robbie Gould, Dal, 13
Rian Lindell, Buf, 11
Mason Crosby, Atl, 11
Sebastian Janikowski, @NYJ, 10
Josh Scobee, Hou, 10
Stephen Gostkowski, Cle, 9
Blair Walsh, @Bal, 9
Caleb Sturgis, @Pit, 9
Billy Cundiff, @NE, 8
Dan Carpenter, @TB, 8
Ryan Succop, @Wsh, 8
Randy Bullock, @Jac, 8
Garrett Hartley, Car, 7
Graham Gano, @NO, 7
Mike Nugent, Ind, 6
Kai Forbath, KC, 6
Steven Hauschka, @SF, 5
Greg Zuerlein, @Ari, 5
Rob Bironas, @Den, 4
Shaun Suisham, Mia, 4
Dan Bailey, @Chi, 4
Adam Vinatieri, @Cin, 3
Justin Tucker, Min, 3
Jay Feely, StL, 2
Matt Bryant, @GB, 2
Josh Brown, @SD, 2
