Chiefs D/ST, @Wsh, 27
Buccaneers D/ST, Buf, 23
Cardinals D/ST, StL, 21
Falcons D/ST, @GB, 15
Jets D/ST, Oak, 12
Saints D/ST, Car, 10
Eagles D/ST, Det, 10
Chargers D/ST, NYG, 9
49ers D/ST, Sea, 9
Lions D/ST, @Phi, 8
Steelers D/ST, Mia, 8
Bills D/ST, @TB, 7
Broncos D/ST, Ten, 7
Packers D/ST, Atl, 7
Vikings D/ST, @Bal, 7
Ravens D/ST, Min, 7
Seahawks D/ST, @SF, 4
Jaguars D/ST, Hou, 4
Browns D/ST, @NE, 3
Dolphins D/ST, @Pit, 3
Texans D/ST, @Jac, 3
Bears D/ST, Dal, 1
Rams D/ST, @Ari, 1
Raiders D/ST, @NYJ, -1
Redskins D/ST, KC, -1
Bengals D/ST, Ind, -2
Patriots D/ST, Cle, -4
Colts D/ST, @Cin, -6
Cowboys D/ST, @Chi, -7
Titans D/ST, @Den, -12
