LeSean McCoy, Det, 33
Jamaal Charles, @Wsh, 27
Matt Forte, Dal, 23
Marcel Reece, @NYJ, 21
Shane Vereen, Cle, 21
Ryan Mathews, NYG, 19
Bobby Rainey, Buf, 18
BenJarvus Green-Ellis, Ind, 16
Shonn Greene, @Den, 16
Knowshon Moreno, @Pit, 16
Daniel Thomas, @Pit, 16
Danny Woodhead, NYG, 15
Joique Bell, @Phi, 15
DeMarco Murray, @Chi, 14
Montee Ball, Ten, 14
Eddie Lacy, Atl, 14
Marshawn Lynch, @SF, 13
Chris Ivory, Oak, 13
Giovani Bernard, Ind, 13
Maurice Jones-Drew, @NYJ, 12
Toby Gerhart, Hou, 12
Frank Gore, Sea, 11
Chris Polk, Det, 11
Andre Ellington, StL, 11
Joseph Randle, @Chi, 11
Michael Bush, Dal, 10
Rashard Mendenhall, StL, 10
Ray Rice, Min, 10
Knile Davis, @Wsh, 10
Jordan Todman, Hou, 9
Chris Johnson, Oak, 8
Trent Richardson, @Cin, 8
Zac Stacy, @Ari, 8
Steven Jackson, @GB, 7
Peyton Hillis, @SD, 7
Andre Brown, @Jac, 7
LeGarrette Blount, Mia, 7
Le'Veon Bell, Mia, 7
DeAngelo Williams, @NO, 6
Darren Sproles, Det, 5
Ben Tate, @NE, 5
C.J. Spiller, @TB, 4
Jacquizz Rodgers, @GB, 4
Willis McGahee, @NE, 3
Fred Jackson, @TB, 3
James Develin, Cle, 3
Stevan Ridley, Cle, 3
Bilal Powell, Oak, 3
Lamar Miller, @Pit, 3
Alfred Morris, KC, 3
Bryce Brown, Det, 3
Brian Leonard, Buf, 2
Pierre Thomas, Car, 2
Jonathan Stewart, @NO, 2
Mike Tolbert, @NO, 2
Donald Brown, NYG, 2
Chris Ogbonnaya, @NE, 2
Bruce Miller, Sea, 2
Ronnie Brown, NYG, 1
Adrian Peterson, @Bal, 1
James Starks, Atl, 1
Kendall Hunter, Sea, 1
Bernard Pierce, Min, 1
Robert Turbin, @SF, 1
Jamize Olawale, @NYJ, 1
Fozzy Whittaker, @NE, 1
Stepfan Taylor, StL, 1
Benny Cunningham, @Ari, 1
Michael Hill, Atl, 1
Dennis Johnson, @Jac, 1
