season 2015 (Projected) SEA - - - 59 749 12.7 5 0 0 - 0 132.4 -
season 2014 SEA 16  -  98 66 825 12.5 3 1 8 8.0 0 134.3 8.4
    week 1 GB W 36-16 5 3 14 4.7 0 0 0 - 0 2.9
    week 2 at SD L 21-30 6 3 35 11.7 0 0 0 - 0 5.0
    week 3 DEN W 26-20 5 4 56 14.0 0 0 0 - 0 7.6
    week 5 at WAS W 27-17 5 4 50 12.5 0 0 0 - 0 7.0
    week 6 DAL L 23-30 3 2 32 16.0 0 0 0 - 0 4.2
    week 7 at STL L 26-28 11 7 123 17.6 1 0 0 - 0 21.8
    week 8 at CAR W 13-9 8 6 61 10.2 0 0 0 - 0 9.1
    week 9 OAK W 30-24 6 5 38 7.6 0 0 0 - 0 6.3
    week 10 NYG W 38-17 6 4 31 7.8 0 0 0 - 0 5.1
    week 11 at KC L 20-24 9 6 45 7.5 1 0 0 - 0 13.5
    week 12 ARI W 19-3 2 2 6 3.0 0 0 0 - 0 1.6
    week 13 at SF W 19-3 4 2 28 14.0 0 0 0 - 0 3.8
    week 14 at PHI W 24-14 7 5 97 19.4 1 0 0 - 0 18.2
    week 15 SF W 17-7 6 3 53 17.7 0 0 0 - 0 6.8
    week 16 at ARI W 35-6 11 7 113 16.1 0 0 0 - 0 14.8
    week 17 STL W 20-6 4 3 43 14.3 0 1 8 8.0 0 6.6
    week DP CAR W 31-17 4 3 38 12.7 1 0 0 - 0 11.3
    week CC GB W 28-22 9 6 106 17.7 0 0 0 - 0 11.6
    week SB NE L 24-28 1 1 3 3.0 1 0 0 - 0 6.8
season 2013 SEA 16  -  73 50 778 15.6 5 2 6 3.0 0 133.4 8.3
    week 1 at CAR W 12-7 8 7 91 13.0 0 1 3 3.0 0 12.9
    week 2 SF W 29-3 1 1 51 51.0 0 0 0 - 0 5.6
    week 3 JAC W 45-17 2 1 35 35.0 1 0 0 - 0 10.0
    week 4 at HOU W 23-20 4 3 39 13.0 0 0 0 - 0 5.4
    week 5 at IND L 28-34 9 5 80 16.0 0 0 0 - 0 10.5
    week 6 TEN W 20-13 4 4 48 12.0 0 0 0 - 0 6.8
    week 7 at ARI W 34-22 1 1 16 16.0 0 0 0 - 0 2.1
    week 8 at STL W 14-9 1 1 12 12.0 0 0 0 - 0 1.7
    week 9 TB W 27-24 10 6 75 12.5 1 0 0 - 0 16.5
    week 10 at ATL W 33-10 8 5 76 15.2 0 0 0 - 0 10.1
    week 11 MIN W 41-20 2 2 63 31.5 1 0 0 - 0 13.3
    week 13 NO W 34-7 5 4 77 19.3 1 0 0 - 0 15.7
    week 14 at SF L 17-19 4 3 36 12.0 0 0 0 - 0 5.1
    week 15 at NYG W 23-0 7 6 71 11.8 1 1 3 3.0 0 16.4
    week 16 ARI L 10-17 6 1 8 8.0 0 0 0 - 0 1.3
    week 17 STL W 27-9 1 0 0 - 0 0 0 - 0 0.0
    week DP NO W 23-15 3 2 30 15.0 0 0 0 - 0 4.0
    week CC SF W 23-17 7 6 106 17.7 0 0 0 - 0 13.6
    week SB at DEN W 43-8 5 5 66 13.2 1 0 0 - 0 15.1
season 2012 SEA 14  -  50 29 366 12.6 3 0 0 - 0 69.1 4.9
    week 1 at ARI L 16-20 6 2 5 2.5 0 0 0 - 0 1.5
    week 2 DAL W 27-7 1 1 8 8.0 0 0 0 - 0 1.3
    week 4 at STL L 13-19 3 1 10 10.0 0 0 0 - 0 1.5
    week 5 at CAR W 16-12 4 3 37 12.3 0 0 0 - 0 5.2
    week 6 NE W 24-23 3 2 74 37.0 1 0 0 - 0 14.4
    week 7 at SF L 6-13 2 2 15 7.5 0 0 0 - 0 2.5
    week 9 MIN W 30-20 3 1 6 6.0 0 0 0 - 0 1.1
    week 10 NYJ W 28-7 4 3 42 14.0 0 0 0 - 0 5.7
    week 12 at MIA L 21-24 4 1 14 14.0 0 0 0 - 0 1.9
    week 13 at CHI W 23-17 5 4 46 11.5 0 0 0 - 0 6.6
    week 14 ARI W 58-0 4 2 29 14.5 0 0 0 - 0 3.9
    week 15 at BUF W 50-17 3 1 8 8.0 0 0 0 - 0 1.3
    week 16 SF W 42-13 6 4 53 13.3 2 0 0 - 0 19.3
    week 17 STL W 20-13 2 2 19 9.5 0 0 0 - 0 2.9
    week WC at WAS W 24-14 5 2 39 19.5 0 0 0 - 0 4.9
    week DP at ATL L 28-30 3 1 6 6.0 0 0 0 - 0 1.1
season 2011 SEA 16 1 85 51 788 15.5 4 1 -2 -2.0 0 128.1 8.0
