season 2015 (Projected) OAK - - - 39 549 14.1 3 0 0 - 0 92.4 -
season 2014 SF 16  -  108 68 698 10.3 4 1 4 4.0 0 128.2 8.0
    week 1 at DAL W 28-17 4 2 25 12.5 0 0 0 - 0 3.5
    week 2 CHI L 20-28 9 7 82 11.7 1 0 0 - 0 17.7
    week 3 at ARI L 14-23 11 10 80 8.0 1 1 4 4.0 0 19.4
    week 4 PHI W 26-21 8 5 43 8.6 0 0 0 - 0 6.8
    week 5 KC W 22-17 4 1 16 16.0 0 0 0 - 0 2.1
    week 6 at STL W 31-17 8 3 49 16.3 1 0 0 - 0 12.4
    week 7 at DEN L 17-42 7 4 27 6.8 0 0 0 - 0 4.7
    week 9 STL L 10-13 9 5 40 8.0 0 0 0 - 0 6.5
    week 10 at NO W 27-24 8 3 62 20.7 0 0 0 - 0 7.7
    week 11 at NYG W 16-10 8 3 85 28.3 1 0 0 - 0 16.0
    week 12 WAS W 17-13 7 5 58 11.6 0 0 0 - 0 8.3
    week 13 SEA L 3-19 3 3 10 3.3 0 0 0 - 0 2.5
    week 14 at OAK L 13-24 14 9 56 6.2 0 0 0 - 0 10.1
    week 15 at SEA L 7-17 3 3 19 6.3 0 0 0 - 0 3.4
    week 16 SD L 35-38 1 1 5 5.0 0 0 0 - 0 1.0
    week 17 ARI W 20-17 4 4 41 10.3 0 0 0 - 0 6.1
season 2013 SF 5  -  33 19 284 14.9 1 0 0 - 0 43.9 8.8
    week 13 STL W 23-13 4 2 68 34.0 0 0 0 - 0 7.8
    week 14 SEA W 19-17 8 4 40 10.0 0 0 0 - 0 6.0
    week 15 at TB W 33-14 6 5 45 9.0 1 0 0 - 0 13.0
    week 16 ATL W 34-24 7 5 102 20.4 0 0 0 - 0 12.7
    week 17 at ARI W 23-20 8 3 29 9.7 0 0 0 - 0 4.4
    week WC at GB W 23-20 13 8 125 15.6 0 0 0 - 0 16.5
    week DP at CAR W 23-10 7 3 26 8.7 0 0 0 - 0 4.1
    week CC at SEA L 17-23 8 4 52 13.0 0 0 0 - 0 7.2
season 2012 SF 16  -  127 85 1105 13.0 9 1 8 8.0 0 207.8 13.0
    week 1 at GB W 30-22 9 7 76 10.9 0 0 0 - 0 11.1
    week 2 DET W 27-19 7 6 67 11.2 0 0 0 - 0 9.7
    week 3 at MIN L 13-24 8 6 40 6.7 0 0 0 - 0 7.0
    week 4 at NYJ W 34-0 7 2 15 7.5 0 0 0 - 0 2.5
    week 5 BUF W 45-3 7 6 113 18.8 1 0 0 - 0 20.3
    week 6 NYG L 3-26 6 3 26 8.7 0 0 0 - 0 4.1
    week 7 SEA W 13-6 6 4 31 7.8 0 0 0 - 0 5.1
    week 8 at ARI W 24-3 5 5 72 14.4 2 0 0 - 0 21.7
    week 10 STL T 24-24 6 5 70 14.0 1 0 0 - 0 15.5
    week 11 CHI W 32-7 5 3 31 10.3 1 0 0 - 0 10.6
    week 12 at NO W 31-21 5 3 26 8.7 0 0 0 - 0 4.1
    week 13 at STL L 13-16 11 7 101 14.4 0 0 0 - 0 13.6
    week 14 MIA W 27-13 11 9 93 10.3 0 0 0 - 0 13.8
    week 15 at NE W 41-34 12 7 107 15.3 2 0 0 - 0 26.2
    week 16 at SEA L 13-42 9 4 65 16.3 0 0 0 - 0 8.5
    week 17 ARI W 27-13 13 8 172 21.5 2 0 0 - 0 33.2
    week DP GB W 45-31 11 9 119 13.2 2 0 0 - 0 28.4
    week CC at ATL W 28-24 7 6 57 9.5 0 0 0 - 0 6.7
    week SB BAL L 31-34 10 5 109 21.8 1 0 0 - 0 19.4
season 2011 SF 15 14 114 72 874 12.1 4 1 6 6.0 0 148.0 9.9
season 2010 SF 16 15 101 55 741 13.5 6 0 0 - 0 137.6 8.6
season 2009 SF 11 11 86 48 625 13.0 2 0 0 - 0 96.5 8.8
