season 2014 (Projected) CAR - - - - 346.7 - 0.9 - - - - 39.9 2.5
season 2014 TB 1  -  3 2 13 6.5 0 0 0 - 0 2.3 2.3
    week 17 NO L 20-23 3 2 13 6.5 0 0 0 - 0 2.3
