season 2012 CLE 2  -  19 13 137 10.5 0 1 1 1.0 0 20.3 10.2
    week 4 @BAL L 16-23 10 4 56 14.0 0 0 0 - 0 7.6
    week 5 @NYG L 27-41 9 9 81 9.0 0 1 1 1.0 0 12.7
season 2011 CLE 14 4 34 23 268 11.7 1 0 0 - 0 44.3 3.2
season 2010 CLE 0 0 0 0 0 - 0 0 0 - 0 0.0 0.0
season 2009 PHI 1 0 0 0 0 - 0 0 0 - 0 0.0 0.0
