season 2012 NO 1  -  5 4 44 11.0 0 0 0 - 0 6.4 6.4
    week 5 SD W 31-24 5 4 44 11.0 0 0 0 - 0 6.4
season 2011 MIN 13 0 24 9 121 13.4 0 0 0 - 0 16.6 1.3
season 2010 MIN 16 1 34 20 240 12.0 1 0 0 - 0 40.0 2.5
season 2009 MIA 16 16 71 50 552 11.0 0 0 0 - 0 80.2 5.0
season 2008 MIA 11 11 83 55 613 11.1 2 2 1 0.5 0 100.9 9.2
season 2007 MIA 15 0 10 8 160 20.0 2 0 0 - 0 32.0 2.1
season 2006 SD 4 0 0 0 0 - 0 0 0 - 0 0.0 0.0
