season 2015 (Projected) SF - - - 6 82 13.7 0 0 0 - 0 11.2 -
season 2014 SF 7  -  12 6 62 10.3 2 6 28 4.7 1 30.0 4.3
    week 2 CHI L 20-28 1 0 0 - 0 0 0 - 0 0.0
    week 3 at ARI L 14-23 1 0 0 - 0 1 1 1.0 0 0.1
    week 4 PHI W 26-21 0 0 0 - 0 1 15 15.0 0 1.5
    week 5 KC W 22-17 1 1 1 1.0 0 1 0 0.0 0 0.6
    week 7 at DEN L 17-42 4 3 44 14.7 1 0 0 - 0 11.9
    week 9 STL L 10-13 1 1 9 9.0 0 0 0 - 0 1.4
    week 16 SD L 35-38 4 1 8 8.0 1 3 12 4.0 1 14.5
