season 2014 (Projected) GB - - - - 270.5 - 2.3 - - - - 40.8 2.6
season 2015 (Projected) GB - - - 5 72 14.4 0 0 0 - 0 9.7 -
season 2014 GB 1  -  2 2 16 8.0 0 0 0 - 0 2.6 2.6
    week 5 MIN W 42-10 2 2 16 8.0 0 0 0 - 0 2.6
