season 2015 (Projected) DAL - - - 48 741 15.4 6 0 0 - 0 134.1 -
season 2014 DAL 15  -  65 37 621 16.8 8 0 0 - 0 128.6 8.6
    week 1 SF L 17-28 7 4 50 12.5 1 0 0 - 0 13.0
    week 2 at TEN W 26-10 4 2 20 10.0 0 0 0 - 0 3.0
    week 3 at STL W 34-31 3 2 32 16.0 1 0 0 - 0 10.2
    week 4 NO W 38-17 7 6 77 12.8 2 0 0 - 0 22.7
    week 5 HOU W 20-17 6 2 71 35.5 1 0 0 - 0 14.1
    week 6 at SEA W 30-23 2 2 70 35.0 0 0 0 - 0 8.0
    week 7 NYG W 31-21 3 1 18 18.0 1 0 0 - 0 8.3
    week 8 WAS L 17-20 7 6 69 11.5 0 0 0 - 0 9.9
    week 9 ARI L 17-28 7 2 19 9.5 0 0 0 - 0 2.9
    week 10 at JAC W 31-17 2 0 0 - 0 0 0 - 0 0.0
    week 12 at NYG W 31-28 2 1 18 18.0 0 0 0 - 0 2.3
    week 13 PHI L 10-33 4 2 38 19.0 0 0 0 - 0 4.8
    week 15 at PHI W 38-27 4 2 19 9.5 0 0 0 - 0 2.9
    week 16 IND W 42-7 2 2 52 26.0 2 0 0 - 0 18.2
    week 17 at WAS W 44-17 5 3 68 22.7 0 0 0 - 0 8.3
    week WC DET W 24-20 6 3 92 30.7 2 0 0 - 0 22.7
    week DP at GB L 21-26 2 1 38 38.0 1 0 0 - 0 10.3
season 2013 DAL 15  -  74 44 736 16.7 5 3 4 1.3 0 122.0 8.1
    week 1 NYG W 36-31 4 2 32 16.0 0 0 0 - 0 4.2
    week 2 at KC L 16-17 3 3 28 9.3 0 1 -3 -3.0 0 4.0
    week 4 at SD L 21-30 8 7 71 10.1 0 0 0 - 0 8.6
    week 5 DEN L 48-51 4 4 151 37.8 1 1 2 2.0 0 23.3
    week 6 WAS W 31-16 2 2 27 13.5 1 0 0 - 0 9.7
    week 7 at PHI W 17-3 7 6 71 11.8 1 0 0 - 0 16.1
    week 8 at DET L 30-31 10 2 64 32.0 1 1 5 5.0 0 13.9
    week 9 MIN W 27-23 7 2 33 16.5 0 0 0 - 0 4.3
    week 10 at NO L 17-49 5 1 21 21.0 1 0 0 - 0 8.6
    week 12 at NYG W 24-21 2 1 10 10.0 0 0 0 - 0 1.5
    week 13 OAK W 31-24 6 3 23 7.7 0 0 0 - 0 1.8
    week 14 at CHI L 28-45 3 2 36 18.0 0 0 0 - 0 4.6
    week 15 GB L 36-37 5 4 46 11.5 0 0 0 - 0 6.6
    week 16 at WAS W 24-23 6 4 84 21.0 0 0 0 - 0 10.4
    week 17 PHI L 22-24 2 1 39 39.0 0 0 0 - 0 4.4
