season 2014 SEA 4  -  11 6 57 9.5 0 1 -2 -2.0 0 8.5 2.1
    week 2 at SD L 21-30 2 2 17 8.5 0 0 0 - 0 2.7
    week 3 DEN W 26-20 5 2 22 11.0 0 0 0 - 0 3.2
    week 6 DAL L 23-30 3 1 5 5.0 0 1 -2 -2.0 0 0.8
    week 16 at ARI W 35-6 1 1 13 13.0 0 0 0 - 0 1.8
    week SB NE L 24-28 1 0 0 - 0 0 0 - 0 0.0
season 2011 SD 4 1 4 3 27 9.0 0 0 0 - 0 4.2 1.1
