season 2015 (Projected) WAS - - - 9 111 12.3 1 0 0 - 0 21.6 -
season 2014 WAS 5  -  15 7 68 9.7 0 0 0 - 0 10.3 2.1
    week 2 JAC W 41-10 8 5 57 11.4 0 0 0 - 0 8.2
    week 3 at PHI L 34-37 1 0 0 - 0 0 0 - 0 0.0
    week 4 NYG L 14-45 1 0 0 - 0 0 0 - 0 0.0
    week 14 STL L 0-24 3 1 4 4.0 0 0 0 - 0 0.9
    week 17 DAL L 17-44 2 1 7 7.0 0 0 0 - 0 1.2
