season 2015 (Projected) NE - - - 65 845 13.0 6 0 0 - 0 153.0 -
season 2014 NE 15  -  119 74 953 12.9 7 2 13 6.5 0 173.6 11.6
    week 1 at MIA L 20-33 6 0 0 - 0 0 0 - 0 0.0
    week 3 OAK W 16-9 8 4 46 11.5 0 0 0 - 0 6.6
    week 4 at KC L 14-41 10 6 119 19.8 1 0 0 - 0 20.9
    week 5 CIN W 43-17 4 1 20 20.0 0 0 0 - 0 2.5
    week 6 at BUF W 37-22 6 4 97 24.3 2 0 0 - 0 23.7
    week 7 NYJ W 27-25 5 4 55 13.8 0 0 0 - 0 7.5
    week 8 CHI W 51-23 11 11 124 11.3 1 0 0 - 0 23.9
    week 9 DEN W 43-21 13 6 53 8.8 1 0 0 - 0 14.3
    week 11 at IND W 42-20 4 3 62 20.7 0 0 0 - 0 7.7
    week 12 DET W 34-9 12 9 98 10.9 0 0 0 - 0 14.3
    week 13 at GB L 21-26 7 5 38 7.6 2 0 0 - 0 18.3
    week 14 at SD W 23-14 9 4 41 10.3 0 0 0 - 0 4.1
    week 15 MIA W 41-13 8 6 66 11.0 0 0 0 - 0 9.6
    week 16 at NYJ W 17-16 10 7 64 9.1 0 0 0 - 0 9.9
    week 17 BUF L 9-17 6 4 70 17.5 0 2 13 6.5 0 10.3
    week DP BAL W 35-31 7 5 62 12.4 1 0 0 - 0 14.7
    week CC IND W 45-7 6 4 28 7.0 0 0 0 - 0 4.8
    week SB at SEA W 28-24 7 4 29 7.3 1 0 0 - 0 10.9
season 2013 CAR 15  -  88 49 627 12.8 5 2 15 7.5 0 118.7 7.9
    week 2 at BUF L 23-24 6 4 13 3.3 0 0 0 - 0 3.3
    week 3 NYG W 38-0 5 3 53 17.7 2 0 0 - 0 18.8
    week 5 at ARI L 6-22 9 4 47 11.8 0 0 0 - 0 6.7
    week 6 at MIN W 35-10 4 4 107 26.8 1 1 9 9.0 0 19.6
    week 7 STL W 30-15 4 3 35 11.7 0 0 0 - 0 5.0
    week 8 at TB W 31-13 5 3 23 7.7 0 0 0 - 0 3.8
    week 9 ATL W 34-10 9 6 74 12.3 0 0 0 - 0 10.4
    week 10 at SF W 10-9 8 4 48 12.0 0 0 0 - 0 6.8
    week 11 NE W 24-20 8 7 59 8.4 1 0 0 - 0 15.4
    week 12 at MIA W 20-16 5 2 36 18.0 0 0 0 - 0 4.6
    week 13 TB W 27-6 7 3 36 12.0 1 0 0 - 0 11.1
    week 14 at NO L 13-31 4 2 22 11.0 0 0 0 - 0 3.2
    week 15 NYJ W 30-20 4 3 61 20.3 0 1 6 6.0 0 8.2
    week 16 NO W 17-13 2 1 13 13.0 0 0 0 - 0 1.8
    week 17 at ATL W 21-20 5 0 0 - 0 0 0 - 0 0.0
    week DP SF L 10-23 7 4 34 8.5 0 1 6 6.0 0 6.0
season 2012 CAR 13  -  76 44 677 15.4 4 3 35 11.7 0 117.2 9.0
    week 1 at TB L 10-16 5 3 65 21.7 1 0 0 - 0 14.0
    week 2 NO W 35-27 8 6 90 15.0 0 1 25 25.0 0 14.5
    week 3 NYG L 7-36 5 1 27 27.0 0 0 0 - 0 3.2
    week 4 at ATL L 28-30 3 0 0 - 0 0 0 - 0 0.0
    week 5 SEA L 12-16 3 3 44 14.7 0 0 0 - 0 5.9
    week 7 DAL L 14-19 8 4 53 13.3 1 0 0 - 0 13.3
    week 8 at CHI L 22-23 4 3 88 29.3 0 0 0 - 0 10.3
    week 10 DEN L 14-36 8 4 29 7.3 0 0 0 - 0 4.9
    week 11 TB L 21-27 7 5 93 18.6 1 0 0 - 0 17.8
    week 12 at PHI W 30-22 7 3 74 24.7 1 1 6 6.0 0 15.5
    week 13 at KC L 21-27 4 2 14 7.0 0 0 0 - 0 2.4
    week 16 OAK W 17-6 7 5 38 7.6 0 0 0 - 0 6.3
    week 17 at NO W 44-38 7 5 62 12.4 0 1 4 4.0 0 9.1
season 2011 CAR 16 5 56 36 613 17.0 3 0 0 - 0 97.3 6.1
season 2010 CAR 14 4 77 38 468 12.3 1 1 60 60.0 0 77.8 5.6
