Mike Evans, @Wsh, 32
Brandon Marshall, Min, 21
Alshon Jeffery, Min, 19
Kenny Britt, Den, 18
A.J. Green, @NO, 18
Michael Floyd, Det, 17
Jordy Nelson, Phi, 16
Emmanuel Sanders, @StL, 16
Kelvin Benjamin, Atl, 16
Jordan Matthews, @GB, 16
Jeremy Maclin, @GB, 15
Antonio Brown, @Ten, 15
Andrew Hawkins, Hou, 15
Nate Washington, Pit, 14
Michael Crabtree, @NYG, 14
Roddy White, @Car, 13
Randall Cobb, Phi, 12
Rueben Randle, SF, 11
Malcom Floyd, Oak, 10
Demaryius Thomas, @StL, 10
Doug Baldwin, @KC, 10
Philly Brown, Atl, 10
Reggie Wayne, NE, 9
Kenny Stills, Cin, 9
Odell Beckham Jr., SF, 9
Taylor Gabriel, Hou, 9
Julian Edelman, @Ind, 8
DeAndre Hopkins, @Cle, 8
Charles Johnson, @Chi, 8
Jarvis Landry, Buf, 8
Brandon Gibson, Buf, 7
Hakeem Nicks, NE, 7
Chris Hogan, @Mia, 7
Kendall Wright, Pit, 7
Davante Adams, Phi, 7
Andre Johnson, @Cle, 6
Brandon LaFell, @Ind, 6
Keenan Allen, Oak, 6
John Brown, Det, 6
Anquan Boldin, @NYG, 5
Marques Colston, Cin, 5
Calvin Johnson, @Ari, 5
Brian Hartline, Buf, 5
Julio Jones, @Car, 5
Jermaine Kearse, @KC, 5
Brandin Cooks, Cin, 5
Jerricho Cotchery, Atl, 4
Vincent Jackson, @Wsh, 4
Harry Douglas, @Car, 4
Golden Tate, @Ari, 4
Justin Hunter, Pit, 4
Kenbrell Thompkins, @SD, 4
Larry Fitzgerald, Det, 3
Miles Austin, Hou, 3
James Jones, @SD, 3
Eddie Royal, Oak, 3
DeSean Jackson, TB, 3
Andre Caldwell, @StL, 3
Mike Wallace, Buf, 3
Riley Cooper, @GB, 3
Sammy Watkins, @Mia, 3
Wes Welker, @StL, 2
Andre Roberts, TB, 2
Mohamed Sanu, @NO, 2
T.Y. Hilton, NE, 2
Travis Benjamin, Hou, 2
Damaris Johnson, @Cle, 2
Tavon Austin, Den, 2
Cordarrelle Patterson, @Chi, 2
Stedman Bailey, Den, 2
Paul Richardson, @KC, 2
Lance Moore, @Ten, 1
Devin Hester, @Car, 1
Dwayne Bowe, Sea, 1
Danny Amendola, @Ind, 1
Dexter McCluster, Pit, 1
Andre Holmes, @SD, 1
Robert Woods, @Mia, 1
Brice Butler, @SD, 1
Marquess Wilson, Min, 1
Martavis Bryant, @Ten, 1
