Antonio Gates, Sea, 27
Jimmy Graham, @Cle, 23
Delanie Walker, Dal, 20
Niles Paul, Jac, 15
Owen Daniels, Pit, 14
Marcedes Lewis, @Wsh, 13
Martellus Bennett, @SF, 9
Julius Thomas, KC, 9
Larry Donnell, Ari, 8
Zach Ertz, @Ind, 8
Travis Kelce, @Den, 8
Greg Olsen, Det, 7
Jack Doyle, Phi, 7
Daniel Fells, Ari, 6
Jacob Tamme, KC, 6
Kyle Rudolph, NE, 5
John Carlson, @NYG, 4
Gary Barnidge, NO, 4
Jared Cook, @TB, 4
Derek Carrier, Chi, 4
Jason Witten, @Ten, 3
Vernon Davis, Chi, 3
Anthony Fasano, @Den, 3
Brandon Myers, StL, 3
Rob Gronkowski, @Min, 3
Dennis Pitta, Pit, 3
Charles Clay, @Buf, 3
Eric Ebron, @Car, 3
Zach Miller, @SD, 2
Scott Chandler, Mia, 2
Jermaine Gresham, Atl, 2
Garrett Graham, @Oak, 2
Lance Kendricks, @TB, 2
Rhett Ellison, NE, 2
Joseph Fauria, @Car, 2
Heath Miller, @Bal, 1
Jeff Cumberland, @GB, 1
Coby Fleener, Phi, 1
Mychal Rivera, Hou, 1
Chris Gragg, Mia, 1
Levine Toilolo, @Cin, 1
Troy Niklas, @NYG, 1
Demetrius Harris, @Den, 1
