Darren Sproles, @Ind, 23
Giovani Bernard, Atl, 22
Ahmad Bradshaw, Phi, 21
Knile Davis, @Den, 21
Arian Foster, @Oak, 20
DeMarco Murray, @Ten, 20
Alfred Morris, Jac, 20
Bobby Rainey, StL, 17
Mark Ingram, @Cle, 16
Stevan Ridley, @Min, 16
LeSean McCoy, @Ind, 15
Jeremy Hill, Atl, 15
Terrance West, NO, 14
Frank Gore, Chi, 13
Matt Asiata, NE, 13
Darren McFadden, Hou, 12
C.J. Spiller, Mia, 12
Marshawn Lynch, @SD, 11
Jonathan Stewart, Det, 11
Zac Stacy, @TB, 11
Chris Ivory, @GB, 10
Andre Ellington, @NYG, 10
Silas Redd, Jac, 10
Jonathan Dwyer, @NYG, 9
Bernard Pierce, Pit, 9
Robert Turbin, @SD, 9
Le'Veon Bell, @Bal, 9
Rashad Jennings, Ari, 8
Darrel Young, Jac, 8
Montee Ball, KC, 8
Joique Bell, @Car, 7
Justin Forsett, Pit, 6
Jed Collins, @Car, 6
Trent Richardson, Phi, 6
Danny Woodhead, Sea, 5
Ryan Mathews, Sea, 5
Eddie Lacy, NYJ, 5
Isaiah Crowell, NO, 5
Steven Jackson, @Cin, 4
Fred Jackson, Mia, 4
Shonn Greene, Dal, 4
Shane Vereen, @Min, 4
Bilal Powell, @GB, 4
Lamar Miller, @Buf, 4
Alfred Blue, @Oak, 4
Matt Forte, @SF, 3
Mike Tolbert, Det, 3
Donald Brown, Sea, 3
Dexter McCluster, Dal, 3
Roy Helu, Jac, 3
Tommy Bohanon, @GB, 3
C.J. Anderson, KC, 3
Orleans Darkwa, Ari, 3
Reggie Bush, @Car, 2
Pierre Thomas, @Cle, 2
Chris Johnson, @GB, 2
Jacquizz Rodgers, @Cin, 2
Lance Dunbar, @Ten, 2
Joseph Randle, @Ten, 2
Devonta Freeman, @Cin, 2
Marcel Reece, Hou, 1
Antone Smith, @Cin, 1
James Develin, @Min, 1
DuJuan Harris, NYJ, 1
Denard Robinson, @Wsh, 1
Benjamin Cunningham, @TB, 1
Khiry Robinson, @Cle, 1
Andre Williams, Ari, 1
Damien Williams, @Buf, 1
Austin Johnson, @Cle, 1
