Dan Bailey, @Ten, 19
Dan Carpenter, Mia, 16
Nick Novak, Sea, 15
Stephen Gostkowski, @Min, 14
Greg Zuerlein, @TB, 14
Justin Tucker, Pit, 14
Chandler Catanzaro, @NYG, 14
Mason Crosby, NYJ, 13
Graham Gano, Det, 12
Kai Forbath, Jac, 12
Randy Bullock, @Oak, 12
Cody Parkey, @Ind, 11
Adam Vinatieri, Phi, 10
Phil Dawson, Chi, 8
Billy Cundiff, NO, 8
Nick Folk, @GB, 8
Shaun Suisham, @Bal, 7
Shayne Graham, @Cle, 6
Brandon McManus, KC, 6
Matt Bryant, @Cin, 5
Ryan Succop, Dal, 5
Cairo Santos, @Den, 5
Josh Scobee, @Wsh, 4
Robbie Gould, @SF, 4
Caleb Sturgis, @Buf, 4
Patrick Murray, StL, 4
Mike Nugent, Atl, 3
Steven Hauschka, @SD, 3
Sebastian Janikowski, Hou, 2
Josh Brown, Ari, 2
Nate Freese, @Car, -1
