Cody Parkey, Ten, 20
Steven Hauschka, Ari, 15
Billy Cundiff, @Atl, 13
Adam Vinatieri, Jac, 12
Justin Tucker, @NO, 12
Stephen Gostkowski, Det, 11
Nick Novak, StL, 10
Matt Prater, @NE, 10
Dan Carpenter, NYJ, 10
Shayne Graham, Bal, 9
Mike Nugent, @Hou, 9
Blair Walsh, GB, 9
Matt Bryant, Cle, 8
Kai Forbath, @SF, 8
Cairo Santos, @Oak, 8
Sebastian Janikowski, KC, 7
Mason Crosby, @Min, 7
Dan Bailey, @NYG, 7
Randy Bullock, Cin, 7
Patrick Murray, @Chi, 7
Phil Dawson, Wsh, 6
Ryan Succop, @Phi, 6
Brandon McManus, Mia, 6
Greg Zuerlein, @SD, 5
Josh Brown, Dal, 4
Caleb Sturgis, @Den, 4
Josh Scobee, @Ind, 3
Nick Folk, @Buf, 3
Robbie Gould, TB, 2
Chandler Catanzaro, @Sea, 2
