Justin Forsett, @NO, 30
Eddie Lacy, @Min, 25
C.J. Anderson, Mia, 24
Latavius Murray, KC, 23
Matt Forte, TB, 22
Isaiah Crowell, @Atl, 20
LeSean McCoy, Ten, 19
LeGarrette Blount, Det, 19
Jamaal Charles, @Oak, 18
Alfred Morris, @SF, 18
Ryan Mathews, StL, 16
DeMarco Murray, @NYG, 14
Jeremy Hill, @Hou, 14
Rashad Jennings, Dal, 11
Boobie Dixon, NYJ, 11
Steven Jackson, Cle, 10
Fred Jackson, NYJ, 10
Trent Richardson, Jac, 10
Andre Williams, Dal, 10
Darren Sproles, Ten, 9
Daniel Thomas, @Den, 9
Jacquizz Rodgers, Cle, 8
Tre Mason, @SD, 8
Marshawn Lynch, Ari, 7
Shonn Greene, @Phi, 7
Dexter McCluster, @Phi, 7
Daniel Herron, Jac, 7
Chris Johnson, @Buf, 6
Giovani Bernard, @Hou, 6
Terrance West, @Atl, 6
Alfred Blue, Cin, 6
Shane Vereen, Det, 5
Lamar Miller, @Den, 5
Andre Ellington, @Sea, 5
Theo Riddick, @NE, 5
Carlos Hyde, Wsh, 5
Jerick McKinnon, GB, 5
Pierre Thomas, Bal, 4
Toby Gerhart, @Ind, 4
Joique Bell, @NE, 4
Bruce Miller, Wsh, 4
Jonathan Grimes, Cin, 4
Denard Robinson, @Ind, 4
Marcel Reece, KC, 3
Chris Ivory, @Buf, 3
Mark Ingram, Bal, 3
Joe Banyard, GB, 3
Charles Sims, @Chi, 3
Juwan Thompson, Mia, 3
Branden Oliver, StL, 3
Darren McFadden, KC, 2
Donald Brown, StL, 2
Doug Martin, @Chi, 2
Bernard Pierce, @NO, 2
Bryce Brown, NYJ, 2
Lance Dunbar, @NYG, 2
Benjamin Cunningham, @SD, 2
Bishop Sankey, @Phi, 2
Frank Gore, Wsh, 1
John Conner, @Buf, 1
Jordan Todman, @Ind, 1
Chris Polk, Ten, 1
Robert Turbin, Ari, 1
Travaris Cadet, Bal, 1
Bobby Rainey, @Chi, 1
Stepfan Taylor, @Sea, 1
De'Anthony Thomas, @Oak, 1
