Julio Jones, @GB, 31
A.J. Green, Pit, 28
Jordy Nelson, Atl, 26
T.Y. Hilton, @Cle, 25
Calvin Johnson, TB, 21
Julian Edelman, @SD, 20
Jarius Wright, NYJ, 20
Odell Beckham Jr., @Ten, 19
Percy Harvin, @Min, 18
Cole Beasley, @Chi, 16
Charles Johnson, NYJ, 16
Mike Evans, @Det, 16
Martavis Bryant, @Cin, 16
Vincent Jackson, @Det, 15
Doug Baldwin, @Phi, 15
Alshon Jeffery, Dal, 15
Steve Smith Sr., @Mia, 13
Kamar Aiken, @Mia, 12
Malcom Floyd, NE, 11
Antonio Brown, @Cin, 11
Chris Hogan, @Den, 11
Tavon Austin, @Wsh, 11
Roddy White, @GB, 10
Jaron Brown, KC, 10
Sammy Watkins, @Den, 10
Pierre Garcon, StL, 9
Allen Hurns, Hou, 9
Wes Welker, Buf, 8
Jeremy Maclin, Sea, 8
Dez Bryant, @Chi, 8
Eric Decker, @Min, 8
Michael Floyd, KC, 8
Kelvin Benjamin, @NO, 8
Marques Colston, Car, 7
Harry Douglas, @GB, 7
Brian Hartline, Bal, 7
Derek Hagan, NYG, 6
Jason Avant, @Ari, 6
Brandon Marshall, Dal, 6
Eric Weems, @GB, 6
Emmanuel Sanders, Buf, 6
Preston Parker, @Ten, 6
Marqise Lee, Hou, 6
Anquan Boldin, @Oak, 5
Nate Washington, NYG, 5
Greg Jennings, NYJ, 5
Kenny Britt, @Wsh, 5
Michael Crabtree, @Oak, 5
Golden Tate, TB, 5
Randall Cobb, Atl, 5
Jarvis Landry, Bal, 5
Albert Wilson, @Ari, 5
Santana Moss, StL, 4
Nick Toon, Car, 4
Jermaine Kearse, @Phi, 4
DeAndre Hopkins, @Jac, 4
Stedman Bailey, @Wsh, 4
Philly Brown, @NO, 4
Larry Fitzgerald, KC, 3
Eddie Royal, NE, 3
Mike Wallace, Bal, 3
Andrew Hawkins, Ind, 3
Kris Durham, NYG, 3
Andre Holmes, SF, 3
Markus Wheaton, @Cin, 3
Robert Woods, @Den, 3
Marlon Brown, @Mia, 3
Donte Moncrief, @Cle, 3
Lance Moore, @Cin, 2
Dwayne Bowe, @Ari, 2
Jacoby Jones, @Mia, 2
Brandon LaFell, @SD, 2
Vincent Brown, SF, 2
Joseph Morgan, Car, 2
Travis Benjamin, Ind, 2
Damaris Johnson, @Jac, 2
Kenny Stills, Car, 2
Jordan Matthews, Sea, 2
Paul Richardson, @Phi, 2
Kevin Norwood, @Phi, 2
Andre Johnson, @Jac, 1
James Jones, SF, 1
Louis Murphy, @Det, 1
Dexter McCluster, NYG, 1
Demaryius Thomas, Buf, 1
Riley Cooper, Sea, 1
Andre Roberts, StL, 1
Jeremy Kerley, @Min, 1
Ricardo Lockette, @Phi, 1
Keshawn Martin, @Jac, 1
Mohamed Sanu, Pit, 1
Rishard Matthews, Bal, 1
Josh Gordon, Ind, 1
Marquise Goodwin, @Den, 1
Marquess Wilson, Dal, 1
Taylor Gabriel, Ind, 1
Cordarrelle Patterson, NYJ, -2
