Giants D/ST, @Ten, 25
Rams D/ST, @Wsh, 24
Browns D/ST, Ind, 22
Lions D/ST, TB, 15
Raiders D/ST, SF, 14
Patriots D/ST, @SD, 11
Seahawks D/ST, @Phi, 11
Ravens D/ST, @Mia, 11
Texans D/ST, @Jac, 11
Vikings D/ST, NYJ, 10
Chargers D/ST, NE, 10
Cardinals D/ST, KC, 9
Panthers D/ST, @NO, 9
Broncos D/ST, Buf, 8
Colts D/ST, @Cle, 7
Bills D/ST, @Den, 6
Jets D/ST, @Min, 5
Cowboys D/ST, @Chi, 4
Steelers D/ST, @Cin, 4
Redskins D/ST, StL, 4
Eagles D/ST, Sea, 3
Titans D/ST, NYG, 2
Chiefs D/ST, @Ari, 2
Buccaneers D/ST, @Det, 2
49ers D/ST, @Oak, 1
Jaguars D/ST, Hou, 1
Dolphins D/ST, Bal, -1
Bears D/ST, Dal, -3
Packers D/ST, Atl, -3
Falcons D/ST, @GB, -6
Saints D/ST, Car, -8
Bengals D/ST, Pit, -9
