Matt Forte, @Wsh, 28
Frank Gore, @Ten, 22
Roy Helu, Chi, 22
Ryan Mathews, @Jac, 17
Jacquizz Rodgers, TB, 17
Chris Johnson, NE, 16
Eddie Lacy, Cle, 16
Marshawn Lynch, @Ari, 15
Jamaal Charles, Hou, 15
Zac Stacy, @Car, 14
Fred Jackson, @Mia, 13
Peyton Hillis, Min, 13
Danny Woodhead, @Jac, 12
Stevan Ridley, @NYJ, 11
Knowshon Moreno, Buf, 10
Chris Ivory, NE, 10
Reggie Bush, Cin, 9
Mike Tolbert, StL, 9
Alfred Morris, Chi, 9
Brandon Bolden, @NYJ, 9
Le'Veon Bell, Bal, 9
Rashard Mendenhall, Sea, 8
Stanley Havili, Den, 8
Joseph Randle, @Phi, 8
LeSean McCoy, Dal, 7
Ray Rice, @Pit, 6
Donald Brown, @Jac, 6
Daniel Thomas, Buf, 6
Phillip Tanner, @Phi, 6
DeAngelo Williams, StL, 5
Ben Tate, @GB, 5
Giovani Bernard, @Det, 5
Maurice Jones-Drew, SD, 4
Adrian Peterson, @NYG, 4
Joique Bell, Cin, 4
Doug Martin, @Atl, 4
Lamar Miller, Buf, 4
Mike James, @Atl, 4
Willis McGahee, @GB, 3
Alfonso Smith, Sea, 3
Justin Forsett, @Pit, 2
BenJarvus Green-Ellis, @Det, 2
Fozzy Whittaker, @GB, 2
Michael Cox, Min, 2
Tommy Bohanon, NE, 2
Vonta Leach, @Pit, 1
Ronnie Brown, @Jac, 1
Jason Snelling, TB, 1
Felix Jones, Bal, 1
Tashard Choice, Den, 1
Arian Foster, @KC, 1
Chris Ogbonnaya, @GB, 1
Frank Summers, @Mia, 1
C.J. Spiller, @Mia, 1
Toby Gerhart, SD, 1
John Conner, Min, 1
Anthony Sherman, Hou, 1
Trent Richardson, Den, 1
Bernard Pierce, @Pit, 1
Robert Turbin, @Ari, 1
Andre Ellington, Sea, 1
Darius Reynaud, NE, -2
