Adam Vinatieri, Den, 16
Shaun Suisham, Bal, 14
Graham Gano, StL, 14
Jay Feely, Sea, 13
Nick Folk, NE, 13
Steven Hauschka, @Ari, 13
Rian Lindell, @Atl, 12
Robbie Gould, @Wsh, 12
Randy Bullock, @KC, 12
Josh Brown, Min, 11
Mike Nugent, @Det, 11
Dan Carpenter, @Mia, 11
Justin Tucker, @Pit, 11
Stephen Gostkowski, @NYJ, 10
Matt Prater, @Ind, 10
Billy Cundiff, @GB, 9
Kai Forbath, Chi, 9
Phil Dawson, @Ten, 8
Greg Zuerlein, @Car, 8
Matt Bryant, TB, 7
Josh Scobee, SD, 6
Nick Novak, @Jac, 6
Mason Crosby, Cle, 6
David Akers, Cin, 5
Rob Bironas, SF, 5
Ryan Succop, Hou, 5
Dan Bailey, @Phi, 5
Alex Henery, Dal, 2
Caleb Sturgis, Buf, 2
